LagTime	Correlation

0	1.97396
0.1	1.96895
0.2	1.96147
0.3	1.95341
0.4	1.94525
0.5	1.93712
0.6	1.92904
0.7	1.92101
0.8	1.91306
0.9	1.90515
1	1.8973
1.1	1.88952
1.2	1.88179
1.3	1.87411
1.4	1.86649
1.5	1.85893
1.6	1.85142
1.7	1.84397
1.8	1.83657
1.9	1.82923
2	1.82193
2.1	1.81469
2.2	1.8075
2.3	1.80036
2.4	1.79328
2.5	1.78624
2.6	1.77926
2.7	1.77233
2.8	1.76544
2.9	1.75861
3	1.75182
3.1	1.74509
3.2	1.7384
3.3	1.73176
3.4	1.72518
3.5	1.71863
3.6	1.71212
3.7	1.70566
3.8	1.69925
3.9	1.69288
4	1.68655
4.1	1.68027
4.2	1.67405
4.3	1.66786
4.4	1.66172
4.5	1.65561
4.6	1.64955
4.7	1.64352
4.8	1.63753
4.9	1.63159
5	1.62569
5.1	1.61983
5.2	1.61402
5.3	1.60824
5.4	1.60251
5.5	1.59682
5.6	1.59117
5.7	1.58555
5.8	1.57997
5.9	1.57442
6	1.56891
6.1	1.56343
6.2	1.55799
6.3	1.55257
6.4	1.54719
6.5	1.54185
6.6	1.53653
6.7	1.53124
6.8	1.52599
6.9	1.52076
7	1.51556
7.1	1.5104
7.2	1.50527
7.3	1.50016
7.4	1.49508
7.5	1.49003
7.6	1.48501
7.7	1.48002
7.8	1.47506
7.9	1.47013
8	1.46523
8.1	1.46036
8.2	1.45554
8.3	1.45074
8.4	1.44598
8.5	1.44125
8.6	1.43655
8.7	1.43188
8.8	1.42724
8.9	1.42262
9	1.41804
9.1	1.41348
9.2	1.40895
9.3	1.40444
9.4	1.39996
9.5	1.3955
9.6	1.39107
9.7	1.38666
9.8	1.38227
9.9	1.3779
10	1.37356
10.1	1.36923
10.2	1.36494
10.3	1.36067
10.4	1.35642
10.5	1.35221
10.6	1.34802
10.7	1.34386
10.8	1.33972
10.9	1.33561
11	1.33151
11.1	1.32744
11.2	1.32339
11.3	1.31936
11.4	1.31535
11.5	1.31136
11.6	1.30739
11.7	1.30344
11.8	1.29952
11.9	1.29563
12	1.29176
12.1	1.28792
12.2	1.2841
12.3	1.28031
12.4	1.27653
12.5	1.27277
12.6	1.26902
12.7	1.2653
12.8	1.2616
12.9	1.25791
13	1.25425
13.1	1.25061
13.2	1.247
13.3	1.2434
13.4	1.23982
13.5	1.23625
13.6	1.2327
13.7	1.22917
13.8	1.22567
13.9	1.22219
14	1.21873
14.1	1.21529
14.2	1.21187
14.3	1.20846
14.4	1.20507
14.5	1.2017
14.6	1.19835
14.7	1.195
14.8	1.19167
14.9	1.18835
15	1.18504
15.1	1.18175
15.2	1.17846
15.3	1.17519
15.4	1.17194
15.5	1.16871
15.6	1.1655
15.7	1.1623
15.8	1.15911
15.9	1.15594
16	1.15279
16.1	1.14965
16.2	1.14653
16.3	1.14342
16.4	1.14033
16.5	1.13725
16.6	1.13419
16.7	1.13114
16.8	1.12811
16.9	1.1251
17	1.1221
17.1	1.11912
17.2	1.11615
17.3	1.11318
17.4	1.11023
17.5	1.1073
17.6	1.10438
17.7	1.10147
17.8	1.09857
17.9	1.09568
18	1.0928
18.1	1.08994
18.2	1.08708
18.3	1.08424
18.4	1.08142
18.5	1.07861
18.6	1.07581
18.7	1.07302
18.8	1.07025
18.9	1.06748
19	1.06473
19.1	1.062
19.2	1.05927
19.3	1.05656
19.4	1.05386
19.5	1.05117
19.6	1.04849
19.7	1.04583
19.8	1.04318
19.9	1.04054
20	1.03792
20.1	1.03532
20.2	1.03272
20.3	1.03014
20.4	1.02756
20.5	1.025
20.6	1.02245
20.7	1.01992
20.8	1.0174
20.9	1.01489
21	1.01239
21.1	1.00988
21.2	1.00739
21.3	1.00489
21.4	1.0024
21.5	0.999926
21.6	0.997459
21.7	0.995008
21.8	0.992569
21.9	0.990136
22	0.987709
22.1	0.985285
22.2	0.982872
22.3	0.98047
22.4	0.978077
22.5	0.975691
22.6	0.973313
22.7	0.970949
22.8	0.968589
22.9	0.966236
23	0.963887
23.1	0.961544
23.2	0.95921
23.3	0.956882
23.4	0.954562
23.5	0.952247
23.6	0.949938
23.7	0.947634
23.8	0.945339
23.9	0.943054
24	0.940777
24.1	0.938503
24.2	0.936235
24.3	0.93397
24.4	0.931714
24.5	0.92947
24.6	0.927235
24.7	0.925006
24.8	0.922784
24.9	0.92057
25	0.918364
25.1	0.916172
25.2	0.913992
25.3	0.911822
25.4	0.909652
25.5	0.907484
25.6	0.905314
25.7	0.90314
25.8	0.900964
25.9	0.898789
26	0.896616
26.1	0.894448
26.2	0.892288
26.3	0.890134
26.4	0.887991
26.5	0.885858
26.6	0.883731
26.7	0.881614
26.8	0.879502
26.9	0.877393
27	0.875285
27.1	0.873184
27.2	0.871094
27.3	0.869011
27.4	0.866929
27.5	0.864849
27.6	0.862775
27.7	0.860703
27.8	0.858634
27.9	0.856576
28	0.854526
28.1	0.852488
28.2	0.850458
28.3	0.848437
28.4	0.846423
28.5	0.844412
28.6	0.842407
28.7	0.840412
28.8	0.838425
28.9	0.836447
29	0.834474
29.1	0.832505
29.2	0.830541
29.3	0.828579
29.4	0.826627
29.5	0.824679
29.6	0.822729
29.7	0.820782
29.8	0.818839
29.9	0.816904
30	0.814971
30.1	0.813041
30.2	0.811113
30.3	0.809199
30.4	0.807296
30.5	0.805401
30.6	0.803512
30.7	0.801628
30.8	0.799748
30.9	0.797872
31	0.796
31.1	0.794133
31.2	0.79227
31.3	0.790404
31.4	0.788538
31.5	0.786675
31.6	0.784822
31.7	0.782974
31.8	0.781132
31.9	0.779294
32	0.777456
32.1	0.775625
32.2	0.773797
32.3	0.771974
32.4	0.770156
32.5	0.768341
32.6	0.76653
32.7	0.764725
32.8	0.762928
32.9	0.761129
33	0.759332
33.1	0.757538
33.2	0.755751
33.3	0.753963
33.4	0.752177
33.5	0.750395
33.6	0.748621
33.7	0.746855
33.8	0.745091
33.9	0.743329
34	0.741576
34.1	0.739833
34.2	0.738099
34.3	0.736365
34.4	0.734632
34.5	0.732903
34.6	0.731187
34.7	0.729487
34.8	0.727794
34.9	0.726103
35	0.724417
35.1	0.722739
35.2	0.721063
35.3	0.719393
35.4	0.71773
35.5	0.716072
35.6	0.714414
35.7	0.712759
35.8	0.711102
35.9	0.709455
36	0.707813
36.1	0.706179
36.2	0.70455
36.3	0.702932
36.4	0.701318
36.5	0.699713
36.6	0.698118
36.7	0.696525
36.8	0.694931
36.9	0.693337
37	0.691746
37.1	0.690158
37.2	0.688576
37.3	0.686999
37.4	0.68542
37.5	0.683843
37.6	0.682268
37.7	0.680704
37.8	0.679146
37.9	0.677591
38	0.67604
38.1	0.674492
38.2	0.672949
38.3	0.671409
38.4	0.669874
38.5	0.66834
38.6	0.666809
38.7	0.665281
38.8	0.663756
38.9	0.662234
39	0.660713
39.1	0.659191
39.2	0.65767
39.3	0.656152
39.4	0.65464
39.5	0.653133
39.6	0.651632
39.7	0.650134
39.8	0.648639
39.9	0.647155
40	0.645676
40.1	0.644198
40.2	0.64272
40.3	0.641246
40.4	0.639777
40.5	0.638313
40.6	0.636853
40.7	0.635397
40.8	0.633945
40.9	0.632496
41	0.631057
41.1	0.629623
41.2	0.628195
41.3	0.626773
41.4	0.625351
41.5	0.623929
41.6	0.62251
41.7	0.621093
41.8	0.619675
41.9	0.618259
42	0.61684
42.1	0.615422
42.2	0.614011
