LagTime	Correlation

0	1.42139
0.1	1.41637
0.2	1.40889
0.3	1.40083
0.4	1.39269
0.5	1.38458
0.6	1.37654
0.7	1.36855
0.8	1.36064
0.9	1.3528
1	1.34502
1.1	1.33732
1.2	1.32968
1.3	1.32211
1.4	1.31461
1.5	1.30717
1.6	1.29979
1.7	1.29248
1.8	1.28523
1.9	1.27804
2	1.27092
2.1	1.26386
2.2	1.25685
2.3	1.2499
2.4	1.243
2.5	1.23616
2.6	1.22937
2.7	1.22264
2.8	1.21596
2.9	1.20934
3	1.20278
3.1	1.19626
3.2	1.1898
3.3	1.18339
3.4	1.17705
3.5	1.17075
3.6	1.16451
3.7	1.15831
3.8	1.15216
3.9	1.14606
4	1.14001
4.1	1.13401
4.2	1.12805
4.3	1.12214
4.4	1.11627
4.5	1.11045
4.6	1.10468
4.7	1.09895
4.8	1.09327
4.9	1.08764
5	1.08206
5.1	1.07652
5.2	1.07103
5.3	1.06557
5.4	1.06016
5.5	1.05477
5.6	1.04943
5.7	1.04412
5.8	1.03886
5.9	1.03363
6	1.02845
6.1	1.02331
6.2	1.0182
6.3	1.01315
6.4	1.00813
6.5	1.00315
6.6	0.998212
6.7	0.993312
6.8	0.988448
6.9	0.98362
7	0.978835
7.1	0.974093
7.2	0.969392
7.3	0.96473
7.4	0.960107
7.5	0.955523
7.6	0.950975
7.7	0.94646
7.8	0.941976
7.9	0.937526
8	0.933108
8.1	0.928721
8.2	0.924366
8.3	0.920044
8.4	0.915749
8.5	0.911481
8.6	0.907242
8.7	0.903038
8.8	0.898869
8.9	0.894726
9	0.890607
9.1	0.886513
9.2	0.88245
9.3	0.878414
9.4	0.8744
9.5	0.870412
9.6	0.866458
9.7	0.862535
9.8	0.858642
9.9	0.854776
10	0.850937
10.1	0.847123
10.2	0.843337
10.3	0.839578
10.4	0.835845
10.5	0.832138
10.6	0.828455
10.7	0.8248
10.8	0.821171
10.9	0.817566
11	0.813984
11.1	0.810427
11.2	0.80689
11.3	0.803377
11.4	0.799893
11.5	0.796435
11.6	0.793001
11.7	0.789592
11.8	0.786205
11.9	0.782841
12	0.779502
12.1	0.776186
12.2	0.772893
12.3	0.769623
12.4	0.766375
12.5	0.763144
12.6	0.759936
12.7	0.756752
12.8	0.75359
12.9	0.750448
13	0.747329
13.1	0.744226
13.2	0.74114
13.3	0.738069
13.4	0.735012
13.5	0.731967
13.6	0.728942
13.7	0.725933
13.8	0.722942
13.9	0.71997
14	0.71702
14.1	0.71409
14.2	0.711172
14.3	0.708269
14.4	0.705383
14.5	0.702515
14.6	0.699667
14.7	0.696841
14.8	0.694039
14.9	0.691256
15	0.688494
15.1	0.68575
15.2	0.683025
15.3	0.680317
15.4	0.677622
15.5	0.674939
15.6	0.672266
