LagTime	Correlation

0	2.3141
0.1	2.30908
0.2	2.30158
0.3	2.2935
0.4	2.28532
0.5	2.27716
0.6	2.26906
0.7	2.26101
0.8	2.25303
0.9	2.24511
1	2.23725
1.1	2.22946
1.2	2.22172
1.3	2.21404
1.4	2.20642
1.5	2.19885
1.6	2.19134
1.7	2.18388
1.8	2.17647
1.9	2.16911
2	2.16181
2.1	2.15456
2.2	2.14736
2.3	2.14021
2.4	2.13311
2.5	2.12605
2.6	2.11904
2.7	2.11208
2.8	2.10517
2.9	2.09832
3	2.09151
3.1	2.08474
3.2	2.07802
3.3	2.07134
3.4	2.06471
3.5	2.05811
3.6	2.05157
3.7	2.04506
3.8	2.0386
3.9	2.03217
4	2.02579
4.1	2.01944
4.2	2.01314
4.3	2.00688
4.4	2.00065
4.5	1.99447
4.6	1.98833
4.7	1.98222
4.8	1.97615
4.9	1.97012
5	1.96412
5.1	1.95816
5.2	1.95223
5.3	1.94634
5.4	1.94049
5.5	1.93468
5.6	1.9289
5.7	1.92314
5.8	1.91742
5.9	1.91173
6	1.90608
6.1	1.90045
6.2	1.89487
6.3	1.88932
6.4	1.88379
6.5	1.87831
6.6	1.87285
6.7	1.86744
6.8	1.86205
6.9	1.85669
7	1.85136
7.1	1.84605
7.2	1.84079
7.3	1.83555
7.4	1.83035
7.5	1.82518
7.6	1.82003
7.7	1.81491
7.8	1.80981
7.9	1.80474
8	1.7997
8.1	1.79467
8.2	1.78967
8.3	1.78469
8.4	1.77974
8.5	1.77481
8.6	1.76992
8.7	1.76505
8.8	1.7602
8.9	1.75538
9	1.75058
9.1	1.7458
9.2	1.74105
9.3	1.73633
9.4	1.73162
9.5	1.72695
9.6	1.72229
9.7	1.71765
9.8	1.71304
9.9	1.70844
10	1.70387
10.1	1.69932
10.2	1.69479
10.3	1.69028
10.4	1.6858
10.5	1.68133
10.6	1.67689
10.7	1.67247
10.8	1.66807
10.9	1.66369
11	1.65932
11.1	1.65498
11.2	1.65067
11.3	1.64637
11.4	1.6421
11.5	1.63784
11.6	1.6336
11.7	1.62937
11.8	1.62516
11.9	1.62097
12	1.6168
12.1	1.61265
12.2	1.60852
12.3	1.6044
12.4	1.60031
12.5	1.59622
12.6	1.59216
12.7	1.58811
12.8	1.58408
12.9	1.58006
13	1.57606
13.1	1.57209
13.2	1.56813
13.3	1.56419
13.4	1.56027
13.5	1.55637
13.6	1.55248
13.7	1.54861
13.8	1.54476
13.9	1.54092
14	1.53709
14.1	1.53328
14.2	1.52947
14.3	1.52568
14.4	1.5219
14.5	1.51813
14.6	1.51438
14.7	1.51064
14.8	1.50692
14.9	1.50322
15	1.49954
15.1	1.49586
15.2	1.49219
15.3	1.48854
15.4	1.4849
15.5	1.48128
15.6	1.47767
15.7	1.47408
15.8	1.47049
15.9	1.46692
16	1.46336
16.1	1.45981
16.2	1.45628
16.3	1.45277
16.4	1.44927
16.5	1.44578
16.6	1.44231
16.7	1.43886
16.8	1.43541
16.9	1.43198
17	1.42856
17.1	1.42516
17.2	1.42177
17.3	1.4184
17.4	1.41503
17.5	1.41168
17.6	1.40833
17.7	1.405
17.8	1.40168
