LagTime	Correlation

0	0.670473
0.1	0.665453
0.2	0.657971
0.3	0.649944
0.4	0.641853
0.5	0.633819
0.6	0.625875
0.7	0.618032
0.8	0.610287
0.9	0.602641
1	0.595095
1.1	0.587647
1.2	0.580297
1.3	0.573046
1.4	0.565888
1.5	0.558814
1.6	0.551823
1.7	0.544917
1.8	0.538094
1.9	0.531361
2	0.524715
2.1	0.518159
2.2	0.511691
2.3	0.505309
2.4	0.499014
2.5	0.492801
2.6	0.486662
2.7	0.480601
2.8	0.474615
2.9	0.468702
3	0.462862
3.1	0.457093
3.2	0.451396
3.3	0.445767
3.4	0.440208
3.5	0.434717
3.6	0.429298
3.7	0.423941
3.8	0.418655
3.9	0.413438
4	0.408283
4.1	0.403191
4.2	0.398165
4.3	0.393201
4.4	0.388302
4.5	0.383469
4.6	0.378705
4.7	0.374005
4.8	0.369366
4.9	0.364782
5	0.36025
5.1	0.355768
5.2	0.351333
5.3	0.34695
5.4	0.342628
5.5	0.338361
5.6	0.334141
5.7	0.329975
5.8	0.32586
5.9	0.321794
6	0.317778
6.1	0.313811
6.2	0.309891
6.3	0.306024
6.4	0.302209
6.5	0.298437
6.6	0.294711
6.7	0.291034
6.8	0.287402
6.9	0.283816
7	0.280278
7.1	0.276784
7.2	0.27333
7.3	0.269919
7.4	0.266555
7.5	0.263238
7.6	0.259966
7.7	0.256733
7.8	0.253535
7.9	0.250376
8	0.247257
8.1	0.244177
8.2	0.241132
8.3	0.238124
8.4	0.235159
8.5	0.232239
8.6	0.229362
8.7	0.226523
8.8	0.223724
8.9	0.220958
9	0.218219
9.1	0.215507
9.2	0.212829
9.3	0.210184
9.4	0.207566
9.5	0.20498
9.6	0.202426
9.7	0.199903
9.8	0.197413
9.9	0.194956
10	0.192533
10.1	0.190144
10.2	0.187787
10.3	0.18546
10.4	0.183157
10.5	0.180884
10.6	0.17864
10.7	0.176426
10.8	0.174239
10.9	0.172079
11	0.169943
11.1	0.167825
11.2	0.165724
11.3	0.163645
11.4	0.16159
11.5	0.159562
11.6	0.15756
11.7	0.155587
11.8	0.153643
11.9	0.151726
12	0.149834
12.1	0.147964
12.2	0.146115
12.3	0.144286
12.4	0.142476
12.5	0.140685
12.6	0.138911
12.7	0.137161
12.8	0.135434
12.9	0.133728
13	0.132042
13.1	0.130382
13.2	0.128747
13.3	0.127132
13.4	0.125536
13.5	0.123958
13.6	0.122401
13.7	0.120867
13.8	0.119349
13.9	0.117851
14	0.116373
14.1	0.11491
14.2	0.11346
14.3	0.112024
14.4	0.110597
14.5	0.109188
14.6	0.107794
14.7	0.106424
14.8	0.105075
14.9	0.103737
15	0.102411
15.1	0.101102
15.2	0.0998054
15.3	0.0985231
15.4	0.0972586
15.5	0.096004
15.6	0.0947594
15.7	0.0935279
15.8	0.0923162
15.9	0.0911231
16	0.0899464
16.1	0.0887833
16.2	0.087635
16.3	0.0864967
16.4	0.0853698
16.5	0.0842584
16.6	0.0831607
16.7	0.0820832
16.8	0.0810247
16.9	0.0799807
17	0.0789487
17.1	0.0779332
17.2	0.076929
17.3	0.0759366
17.4	0.074959
17.5	0.0739952
17.6	0.0730408
17.7	0.0720924
17.8	0.0711526
17.9	0.0702231
18	0.0693098
18.1	0.0684118
18.2	0.0675282
18.3	0.066658
18.4	0.0658055
18.5	0.0649721
18.6	0.0641553
18.7	0.0633516
18.8	0.0625612
18.9	0.0617831
19	0.0610162
19.1	0.0602592
19.2	0.0595108
19.3	0.0587717
19.4	0.0580396
19.5	0.0573202
19.6	0.0566157
19.7	0.0559208
19.8	0.0552352
19.9	0.0545555
20	0.053881
20.1	0.0532143
20.2	0.0525602
20.3	0.0519138
20.4	0.0512737
20.5	0.0506407
20.6	0.0500147
20.7	0.0493954
20.8	0.0487819
20.9	0.0481726
21	0.0475709
21.1	0.0469743
21.2	0.046384
21.3	0.0457984
21.4	0.0452222
21.5	0.0446522
21.6	0.0440877
21.7	0.0435281
21.8	0.0429754
21.9	0.0424326
22	0.0419016
22.1	0.0413792
22.2	0.0408655
22.3	0.040357
22.4	0.0398526
22.5	0.0393557
22.6	0.0388636
22.7	0.0383754
22.8	0.0378904
22.9	0.0374143
23	0.0369467
23.1	0.0364871
23.2	0.0360361
23.3	0.035586
23.4	0.0351339
23.5	0.0346834
23.6	0.0342368
23.7	0.0337966
23.8	0.0333591
23.9	0.0329283
24	0.0325012
24.1	0.0320806
24.2	0.031665
24.3	0.0312533
24.4	0.0308476
24.5	0.0304501
24.6	0.0300605
24.7	0.0296797
24.8	0.0293061
24.9	0.0289359
25	0.0285739
25.1	0.0282193
25.2	0.0278692
25.3	0.0275228
25.4	0.0271845
25.5	0.026849
25.6	0.0265219
25.7	0.0261959
25.8	0.0258681
25.9	0.025541
26	0.0252161
26.1	0.0248994
26.2	0.0245934
26.3	0.0242973
26.4	0.0240064
26.5	0.0237188
26.6	0.0234373
26.7	0.0231634
26.8	0.0228893
26.9	0.0226227
27	0.0223642
27.1	0.0221077
27.2	0.0218499
27.3	0.0215859
27.4	0.0213256
27.5	0.0210668
27.6	0.0208094
27.7	0.0205488
27.8	0.0202897
27.9	0.0200345
28	0.0197833
28.1	0.0195349
28.2	0.0192862
28.3	0.0190358
28.4	0.0187845
28.5	0.0185386
28.6	0.0183005
28.7	0.0180647
28.8	0.0178309
28.9	0.0175999
29	0.0173669
29.1	0.0171363
29.2	0.0169063
29.3	0.0166791
29.4	0.016452
29.5	0.0162315
29.6	0.0160154
29.7	0.0158055
29.8	0.0155983
29.9	0.0153993
30	0.0152017
30.1	0.0149973
30.2	0.0147939
30.3	0.0145895
30.4	0.0143834
30.5	0.0141859
30.6	0.0139976
30.7	0.0138124
30.8	0.0136305
30.9	0.0134526
31	0.0132777
31.1	0.0131025
31.2	0.0129291
31.3	0.012754
31.4	0.012574
31.5	0.0123912
31.6	0.0122053
31.7	0.012017
31.8	0.0118312
31.9	0.0116499
32	0.0114686
32.1	0.0112907
32.2	0.0111162
32.3	0.0109475
32.4	0.0107782
32.5	0.0106056
32.6	0.0104301
32.7	0.0102553
32.8	0.0100858
32.9	0.00992093
33	0.00975996
33.1	0.00959922
33.2	0.00943867
33.3	0.0092792
33.4	0.00912065
33.5	0.00896611
33.6	0.0088173
33.7	0.00866866
33.8	0.00852092
33.9	0.00837437
34	0.00823143
34.1	0.00809022
34.2	0.00795112
34.3	0.0078157
34.4	0.00769019
34.5	0.00756874
34.6	0.00745448
34.7	0.0073464
34.8	0.00724327
34.9	0.00714615
35	0.00704955
35.1	0.00695247
35.2	0.006852
35.3	0.00675011
35.4	0.0066503
35.5	0.00655113
35.6	0.00645023
35.7	0.00635138
35.8	0.00625154
35.9	0.00615383
36	0.00605531
36.1	0.00596306
36.2	0.00587142
36.3	0.00577945
36.4	0.00568623
36.5	0.0055905
36.6	0.00549453
36.7	0.00539971
36.8	0.0053108
36.9	0.0052315
37	0.00515735
37.1	0.0050901
37.2	0.00502417
37.3	0.00495748
37.4	0.00490009
37.5	0.00484982
37.6	0.00479792
37.7	0.00474476
37.8	0.004686
37.9	0.00462387
38	0.00456053
38.1	0.0044971
38.2	0.00443691
38.3	0.00438198
38.4	0.00433275
38.5	0.00429257
38.6	0.0042577
38.7	0.00422317
38.8	0.00418108
38.9	0.00414066
39	0.00409871
39.1	0.00405786
39.2	0.00401646
39.3	0.00397358
39.4	0.00392887
39.5	0.00388315
39.6	0.00383511
39.7	0.00378937
39.8	0.00374389
39.9	0.00369789
40	0.00365567
40.1	0.00361737
40.2	0.00357632
40.3	0.00353796
40.4	0.00350006
40.5	0.00346095
40.6	0.00341699
40.7	0.00336844
40.8	0.00331784
40.9	0.00326975
41	0.00322094
41.1	0.00317034
41.2	0.0031162
41.3	0.0030587
41.4	0.00300124
41.5	0.00294091
41.6	0.00288241
41.7	0.00282307
41.8	0.00276982
41.9	0.00271804
42	0.00266969
42.1	0.00262137
42.2	0.00256643
42.3	0.00250176
42.4	0.00243348
42.5	0.00236503
42.6	0.00229854
42.7	0.00223552
42.8	0.0021744
42.9	0.00211235
43	0.00205068
43.1	0.00198967
43.2	0.00193327
43.3	0.00187908
43.4	0.00182819
43.5	0.00178418
43.6	0.00174125
43.7	0.00169977
43.8	0.00165493
43.9	0.00160778
44	0.00155718
44.1	0.00150995
44.2	0.0014619
44.3	0.00141206
