LagTime	Correlation

0	2.45922
0.1	2.45421
0.2	2.44672
0.3	2.43866
0.4	2.4305
0.5	2.42236
0.6	2.41428
0.7	2.40627
0.8	2.39831
0.9	2.39041
1	2.38257
1.1	2.37479
1.2	2.36706
1.3	2.35938
1.4	2.35176
1.5	2.3442
1.6	2.33668
1.7	2.32921
1.8	2.3218
1.9	2.31443
2	2.30712
2.1	2.29985
2.2	2.29263
2.3	2.28545
2.4	2.27832
2.5	2.27124
2.6	2.2642
2.7	2.2572
2.8	2.25026
2.9	2.24336
3	2.2365
3.1	2.22969
3.2	2.22292
3.3	2.21621
3.4	2.20954
3.5	2.20292
3.6	2.19633
3.7	2.18979
3.8	2.18329
3.9	2.17684
4	2.17042
4.1	2.16404
4.2	2.15769
4.3	2.15137
4.4	2.1451
4.5	2.13886
4.6	2.13266
4.7	2.12649
4.8	2.12036
4.9	2.11426
5	2.10818
5.1	2.10214
5.2	2.09614
5.3	2.09017
5.4	2.08424
5.5	2.07834
5.6	2.07248
5.7	2.06665
5.8	2.06086
5.9	2.05509
6	2.04937
6.1	2.04367
6.2	2.038
6.3	2.03237
6.4	2.02676
6.5	2.02118
6.6	2.01564
6.7	2.01012
6.8	2.00463
6.9	1.99917
7	1.99374
7.1	1.98834
7.2	1.98297
7.3	1.97762
7.4	1.9723
7.5	1.96701
7.6	1.96174
7.7	1.9565
7.8	1.95129
7.9	1.9461
8	1.94094
8.1	1.93582
8.2	1.93071
8.3	1.92564
8.4	1.92059
8.5	1.91557
8.6	1.91058
8.7	1.90561
8.8	1.90067
8.9	1.89575
9	1.89085
9.1	1.88598
9.2	1.88111
9.3	1.87627
9.4	1.87145
9.5	1.86665
9.6	1.86188
9.7	1.85714
9.8	1.85242
9.9	1.84773
10	1.84307
10.1	1.83843
10.2	1.83382
10.3	1.82922
10.4	1.82465
10.5	1.82009
10.6	1.81555
10.7	1.81103
10.8	1.80653
10.9	1.80205
11	1.79759
11.1	1.79315
11.2	1.78873
11.3	1.78433
11.4	1.77995
11.5	1.77558
11.6	1.77123
11.7	1.7669
11.8	1.76258
11.9	1.75829
12	1.75401
12.1	1.74975
12.2	1.74551
12.3	1.7413
12.4	1.73709
12.5	1.7329
12.6	1.72873
12.7	1.72457
12.8	1.72043
12.9	1.71631
