LagTime	Correlation

0	0.669925
0.1	0.664908
0.2	0.657434
0.3	0.649413
0.4	0.641333
0.5	0.633314
0.6	0.625388
0.7	0.617558
0.8	0.609831
0.9	0.602204
1	0.594674
1.1	0.587238
1.2	0.579896
1.3	0.572643
1.4	0.565481
1.5	0.558408
1.6	0.55142
1.7	0.54452
1.8	0.537709
1.9	0.530985
2	0.524349
2.1	0.517794
2.2	0.511323
2.3	0.504933
2.4	0.498617
2.5	0.492373
2.6	0.486202
2.7	0.48011
2.8	0.474096
2.9	0.468161
3	0.462302
3.1	0.456518
3.2	0.450807
3.3	0.445164
3.4	0.439589
3.5	0.434078
3.6	0.428632
3.7	0.423258
3.8	0.417953
3.9	0.412714
4	0.407544
4.1	0.402441
4.2	0.397402
4.3	0.392427
4.4	0.387513
4.5	0.38266
4.6	0.377865
4.7	0.373127
4.8	0.368449
4.9	0.363825
5	0.359256
5.1	0.354742
5.2	0.350285
5.3	0.345884
5.4	0.341538
5.5	0.337246
5.6	0.333008
5.7	0.328829
5.8	0.324704
5.9	0.320633
6	0.316616
6.1	0.312655
6.2	0.308746
6.3	0.304883
6.4	0.301066
6.5	0.297287
6.6	0.293549
6.7	0.289856
6.8	0.286213
6.9	0.282614
7	0.279058
7.1	0.275547
7.2	0.272083
7.3	0.268661
7.4	0.265279
7.5	0.261935
7.6	0.258631
7.7	0.25537
7.8	0.252153
7.9	0.248977
8	0.245838
8.1	0.242735
8.2	0.239668
8.3	0.236638
8.4	0.233644
8.5	0.230682
8.6	0.227748
8.7	0.224844
8.8	0.221975
8.9	0.219139
9	0.216333
9.1	0.21356
9.2	0.21082
9.3	0.208107
9.4	0.205421
9.5	0.202764
9.6	0.200136
9.7	0.197537
9.8	0.194972
9.9	0.192438
10	0.18993
10.1	0.187449
10.2	0.185
10.3	0.182578
10.4	0.18019
10.5	0.177832
10.6	0.175502
10.7	0.173201
10.8	0.17093
10.9	0.168685
11	0.166475
11.1	0.164292
11.2	0.162134
11.3	0.16
11.4	0.157892
11.5	0.155807
11.6	0.15375
11.7	0.151724
11.8	0.149726
11.9	0.147752
12	0.145803
12.1	0.14388
