LagTime	Correlation

0	1.31838
0.1	1.31337
0.2	1.30589
0.3	1.29785
0.4	1.28971
0.5	1.28161
0.6	1.27356
0.7	1.26558
0.8	1.25768
0.9	1.24985
1	1.24209
1.1	1.23441
1.2	1.2268
1.3	1.21925
1.4	1.21177
1.5	1.20436
1.6	1.19702
1.7	1.18975
1.8	1.18254
1.9	1.17538
2	1.16829
2.1	1.16125
2.2	1.15426
2.3	1.14734
2.4	1.14047
2.5	1.13366
2.6	1.12691
2.7	1.12022
2.8	1.11358
2.9	1.107
3	1.10047
3.1	1.09399
3.2	1.08757
3.3	1.08119
3.4	1.07487
3.5	1.0686
3.6	1.06239
3.7	1.05622
3.8	1.05012
3.9	1.04406
4	1.03806
4.1	1.0321
4.2	1.02619
4.3	1.02032
4.4	1.01452
4.5	1.00876
4.6	1.00305
4.7	0.997392
4.8	0.991777
4.9	0.986204
5	0.980677
5.1	0.975199
5.2	0.969767
5.3	0.964378
5.4	0.95903
5.5	0.953725
5.6	0.948462
5.7	0.943238
5.8	0.938057
5.9	0.932917
6	0.927822
6.1	0.92277
6.2	0.917756
6.3	0.91278
6.4	0.907842
6.5	0.902939
6.6	0.89807
6.7	0.893233
6.8	0.888433
6.9	0.883674
7	0.878954
7.1	0.87427
7.2	0.869624
7.3	0.865015
7.4	0.860439
7.5	0.855897
7.6	0.85139
7.7	0.846917
7.8	0.842476
7.9	0.83807
8	0.833694
8.1	0.829352
8.2	0.825044
8.3	0.820769
8.4	0.81653
8.5	0.812325
8.6	0.808156
8.7	0.804018
8.8	0.799911
8.9	0.79583
9	0.791778
9.1	0.787756
9.2	0.783764
9.3	0.779799
9.4	0.775862
9.5	0.77195
9.6	0.768066
9.7	0.764212
9.8	0.760382
9.9	0.756581
10	0.752812
10.1	0.74907
10.2	0.74535
10.3	0.741656
10.4	0.73799
10.5	0.73435
10.6	0.730731
10.7	0.727136
10.8	0.723566
10.9	0.720025
11	0.716514
11.1	0.713032
11.2	0.709571
11.3	0.706136
11.4	0.702721
11.5	0.699327
11.6	0.695956
11.7	0.692614
11.8	0.689298
11.9	0.686002
12	0.682726
12.1	0.679473
12.2	0.676244
12.3	0.673032
12.4	0.669834
12.5	0.666661
12.6	0.66351
12.7	0.660381
12.8	0.657276
12.9	0.654189
13	0.651118
13.1	0.648062
13.2	0.645018
13.3	0.641984
13.4	0.638971
13.5	0.635982
13.6	0.633013
13.7	0.630066
13.8	0.627137
13.9	0.624229
14	0.621341
14.1	0.618468
14.2	0.615617
14.3	0.612785
14.4	0.60997
14.5	0.60717
14.6	0.604389
14.7	0.601628
14.8	0.598885
14.9	0.596161
15	0.59346
15.1	0.590778
15.2	0.58811
15.3	0.585457
15.4	0.582817
15.5	0.580196
15.6	0.577593
15.7	0.575011
15.8	0.572442
15.9	0.569888
16	0.567355
16.1	0.564838
16.2	0.562338
16.3	0.559854
16.4	0.55739
16.5	0.554941
16.6	0.552505
