LagTime	Correlation

0	2.87575
0.1	2.87074
0.2	2.86326
0.3	2.85519
0.4	2.84702
0.5	2.83886
0.6	2.83075
0.7	2.8227
0.8	2.81469
0.9	2.80675
1	2.79886
1.1	2.79102
1.2	2.78325
1.3	2.77553
1.4	2.76786
1.5	2.76025
1.6	2.75268
1.7	2.74516
1.8	2.73768
1.9	2.73024
2	2.72285
2.1	2.71551
2.2	2.70821
2.3	2.70096
2.4	2.69375
2.5	2.68659
2.6	2.67947
2.7	2.6724
2.8	2.66538
2.9	2.6584
3	2.65146
3.1	2.64457
3.2	2.63772
3.3	2.63091
3.4	2.62413
3.5	2.61739
3.6	2.6107
3.7	2.60404
3.8	2.59741
3.9	2.59083
4	2.58428
4.1	2.57778
4.2	2.57131
4.3	2.56489
4.4	2.5585
4.5	2.55214
4.6	2.54582
4.7	2.53952
4.8	2.53326
4.9	2.52704
5	2.52085
5.1	2.51469
5.2	2.50857
5.3	2.50248
5.4	2.49643
5.5	2.49041
5.6	2.48441
5.7	2.47844
5.8	2.4725
5.9	2.46659
6	2.46072
6.1	2.45488
6.2	2.44907
6.3	2.44329
6.4	2.43754
6.5	2.43181
6.6	2.4261
6.7	2.42042
6.8	2.41477
6.9	2.40915
7	2.40355
7.1	2.39797
7.2	2.39242
7.3	2.3869
7.4	2.3814
7.5	2.37593
7.6	2.37049
7.7	2.36507
7.8	2.35969
7.9	2.35432
8	2.34898
8.1	2.34366
8.2	2.33836
8.3	2.33309
8.4	2.32784
8.5	2.32261
8.6	2.31741
8.7	2.31222
8.8	2.30706
8.9	2.30192
9	2.2968
9.1	2.2917
9.2	2.28661
9.3	2.28155
9.4	2.27652
9.5	2.2715
9.6	2.26651
9.7	2.26153
9.8	2.25658
9.9	2.25165
10	2.24675
10.1	2.24187
10.2	2.237
10.3	2.23215
10.4	2.22732
10.5	2.2225
10.6	2.2177
10.7	2.21292
10.8	2.20817
10.9	2.20342
11	2.1987
11.1	2.19398
11.2	2.18927
11.3	2.18457
11.4	2.17989
11.5	2.17523
11.6	2.17059
11.7	2.16597
11.8	2.16136
11.9	2.15676
12	2.15219
12.1	2.14762
12.2	2.14307
12.3	2.13854
12.4	2.13402
12.5	2.12952
12.6	2.12504
12.7	2.12058
12.8	2.11613
12.9	2.1117
13	2.10728
13.1	2.10288
13.2	2.09849
13.3	2.09413
13.4	2.08978
13.5	2.08546
13.6	2.08115
13.7	2.07686
13.8	2.07258
13.9	2.06832
14	2.06408
14.1	2.05986
14.2	2.05565
14.3	2.05145
14.4	2.04726
14.5	2.04309
14.6	2.03893
14.7	2.03479
14.8	2.03065
14.9	2.02653
15	2.02242
15.1	2.01832
15.2	2.01423
15.3	2.01015
15.4	2.00609
15.5	2.00205
15.6	1.99801
15.7	1.994
15.8	1.99
15.9	1.98601
16	1.98203
16.1	1.97807
16.2	1.97413
16.3	1.9702
16.4	1.96629
16.5	1.9624
16.6	1.95852
16.7	1.95465
16.8	1.95079
16.9	1.94695
17	1.9431
17.1	1.93927
17.2	1.93545
17.3	1.93165
17.4	1.92786
17.5	1.92409
17.6	1.92034
17.7	1.91659
17.8	1.91285
17.9	1.90912
18	1.90541
18.1	1.90171
18.2	1.89802
18.3	1.89435
18.4	1.89069
18.5	1.88703
18.6	1.88339
18.7	1.87976
18.8	1.87614
18.9	1.87254
19	1.86894
19.1	1.86536
19.2	1.86179
19.3	1.85823
19.4	1.85469
19.5	1.85115
19.6	1.84762
19.7	1.84409
19.8	1.84058
19.9	1.83707
20	1.83358
20.1	1.8301
20.2	1.82662
20.3	1.82316
20.4	1.8197
20.5	1.81626
20.6	1.81282
20.7	1.80938
20.8	1.80594
20.9	1.80251
21	1.79908
21.1	1.79566
21.2	1.79225
21.3	1.78885
21.4	1.78546
21.5	1.78207
21.6	1.77869
21.7	1.77531
21.8	1.77195
21.9	1.76859
22	1.76523
22.1	1.76188
22.2	1.75853
22.3	1.75519
22.4	1.75186
22.5	1.74854
22.6	1.74524
22.7	1.74195
22.8	1.73867
22.9	1.73539
23	1.73212
23.1	1.72886
23.2	1.72561
23.3	1.72237
23.4	1.71913
23.5	1.7159
23.6	1.71268
23.7	1.70946
23.8	1.70624
