LagTime	Correlation

0	1.61739
0.1	1.61238
0.2	1.60489
0.3	1.59682
0.4	1.58867
0.5	1.58054
0.6	1.57247
0.7	1.56446
0.8	1.55652
0.9	1.54864
1	1.54082
1.1	1.53307
1.2	1.52539
1.3	1.51778
1.4	1.51022
1.5	1.50271
1.6	1.49526
1.7	1.48786
1.8	1.48053
1.9	1.47326
2	1.46604
2.1	1.45888
2.2	1.45177
2.3	1.44473
2.4	1.43773
2.5	1.4308
2.6	1.42391
2.7	1.41708
2.8	1.4103
2.9	1.40357
3	1.39689
3.1	1.39028
3.2	1.38372
3.3	1.37721
3.4	1.37076
3.5	1.36436
3.6	1.358
3.7	1.3517
3.8	1.34544
3.9	1.33923
4	1.33307
4.1	1.32695
4.2	1.32087
4.3	1.31484
4.4	1.30884
4.5	1.30289
4.6	1.29698
4.7	1.29112
4.8	1.2853
4.9	1.27952
5	1.27378
5.1	1.26808
5.2	1.26242
5.3	1.2568
5.4	1.25122
5.5	1.24569
5.6	1.24019
5.7	1.23474
5.8	1.22933
5.9	1.22395
6	1.21862
6.1	1.21332
6.2	1.20806
6.3	1.20283
6.4	1.19764
6.5	1.19248
6.6	1.18737
6.7	1.1823
6.8	1.17727
6.9	1.17227
7	1.16731
7.1	1.16238
7.2	1.15749
7.3	1.15263
7.4	1.14779
7.5	1.143
7.6	1.13824
7.7	1.13352
7.8	1.12882
7.9	1.12415
8	1.1195
8.1	1.11488
8.2	1.11029
8.3	1.10573
8.4	1.10119
8.5	1.09669
8.6	1.09221
8.7	1.08776
8.8	1.08334
8.9	1.07896
9	1.0746
9.1	1.07028
9.2	1.06598
9.3	1.06172
9.4	1.05749
9.5	1.05329
9.6	1.04911
9.7	1.04495
9.8	1.04082
9.9	1.03672
10	1.03265
10.1	1.02861
10.2	1.02459
10.3	1.0206
10.4	1.01664
10.5	1.0127
10.6	1.00878
10.7	1.00488
10.8	1.00101
10.9	0.997157
11	0.993332
11.1	0.989534
11.2	0.985764
11.3	0.982014
11.4	0.978284
11.5	0.974577
11.6	0.970897
11.7	0.967236
11.8	0.963591
11.9	0.959963
12	0.956351
12.1	0.952757
12.2	0.949184
12.3	0.945636
12.4	0.942107
12.5	0.938599
12.6	0.935117
12.7	0.931656
12.8	0.928221
12.9	0.924808
13	0.921416
13.1	0.918043
13.2	0.914688
