LagTime	Correlation

0	1.84526
0.1	1.84025
0.2	1.83275
0.3	1.82468
0.4	1.81651
0.5	1.80837
0.6	1.80028
0.7	1.79226
0.8	1.78431
0.9	1.77642
1	1.76859
1.1	1.76083
1.2	1.75313
1.3	1.74549
1.4	1.73792
1.5	1.73041
1.6	1.72296
1.7	1.71555
1.8	1.70819
1.9	1.70089
2	1.69365
2.1	1.68647
2.2	1.67935
2.3	1.67228
2.4	1.66527
2.5	1.65832
2.6	1.65143
2.7	1.64459
2.8	1.6378
2.9	1.63106
3	1.62437
3.1	1.61772
3.2	1.61112
3.3	1.60456
3.4	1.59805
3.5	1.59159
3.6	1.58517
3.7	1.57879
3.8	1.57246
3.9	1.56617
4	1.55991
4.1	1.5537
4.2	1.54752
4.3	1.54139
4.4	1.5353
4.5	1.52925
4.6	1.52325
4.7	1.51729
4.8	1.51136
4.9	1.50547
5	1.49963
5.1	1.49382
5.2	1.48805
5.3	1.48232
5.4	1.47663
5.5	1.47098
5.6	1.46537
5.7	1.45979
5.8	1.45426
5.9	1.44876
6	1.44331
6.1	1.4379
6.2	1.43253
6.3	1.42719
6.4	1.42189
6.5	1.41662
6.6	1.41138
6.7	1.40618
6.8	1.40101
6.9	1.39588
7	1.39078
7.1	1.38572
7.2	1.3807
7.3	1.3757
7.4	1.37073
7.5	1.3658
7.6	1.36089
7.7	1.35602
7.8	1.35117
7.9	1.34635
8	1.34155
8.1	1.33677
8.2	1.33202
8.3	1.3273
8.4	1.32262
8.5	1.31797
8.6	1.31335
8.7	1.30876
8.8	1.30421
8.9	1.29968
9	1.29519
9.1	1.29072
9.2	1.28628
9.3	1.28186
9.4	1.27746
9.5	1.27309
9.6	1.26874
9.7	1.26442
9.8	1.26012
9.9	1.25585
10	1.25159
10.1	1.24736
10.2	1.24315
10.3	1.23896
10.4	1.2348
10.5	1.23066
10.6	1.22654
10.7	1.22244
10.8	1.21837
10.9	1.21432
11	1.2103
11.1	1.20629
11.2	1.20231
11.3	1.19835
11.4	1.19442
11.5	1.19051
11.6	1.18662
11.7	1.18275
11.8	1.1789
11.9	1.17507
12	1.17127
12.1	1.1675
12.2	1.16374
12.3	1.16
12.4	1.15628
12.5	1.15259
12.6	1.14891
12.7	1.14526
12.8	1.14162
12.9	1.138
13	1.1344
13.1	1.13082
13.2	1.12725
13.3	1.12369
13.4	1.12016
13.5	1.11664
13.6	1.11315
13.7	1.10968
13.8	1.10622
13.9	1.10277
14	1.09935
14.1	1.09594
14.2	1.09255
14.3	1.08917
14.4	1.08581
14.5	1.08248
14.6	1.07917
14.7	1.07588
14.8	1.07261
14.9	1.06936
15	1.06611
15.1	1.06289
15.2	1.05967
15.3	1.05648
15.4	1.0533
15.5	1.05014
15.6	1.047
15.7	1.04387
15.8	1.04076
15.9	1.03765
16	1.03456
16.1	1.03148
16.2	1.02842
16.3	1.02538
16.4	1.02235
16.5	1.01935
16.6	1.01635
16.7	1.01336
16.8	1.01039
16.9	1.00742
17	1.00446
17.1	1.00151
17.2	0.998565
17.3	0.995634
17.4	0.992716
17.5	0.98981
17.6	0.986913
17.7	0.984027
17.8	0.981156
17.9	0.978299
18	0.97546
18.1	0.972631
18.2	0.969816
18.3	0.967015
18.4	0.964229
18.5	0.961453
18.6	0.958682
18.7	0.955922
18.8	0.953171
18.9	0.950428
19	0.947693
19.1	0.944967
19.2	0.942252
19.3	0.939549
19.4	0.936858
19.5	0.934178
19.6	0.931513
19.7	0.928857
19.8	0.926212
19.9	0.923577
20	0.920959
20.1	0.918354
20.2	0.915762
20.3	0.913179
20.4	0.910609
20.5	0.908052
20.6	0.905505
20.7	0.902965
20.8	0.900431
20.9	0.897908
21	0.895399
21.1	0.8929
21.2	0.890411
21.3	0.887932
21.4	0.885459
21.5	0.882992
21.6	0.880536
21.7	0.878088
21.8	0.875646
21.9	0.873211
22	0.870786
22.1	0.868373
22.2	0.865969
22.3	0.863572
22.4	0.861185
22.5	0.858807
22.6	0.856435
22.7	0.854074
22.8	0.851726
22.9	0.849388
23	0.847062
23.1	0.84474
