LagTime	Correlation

0	0.669948
0.1	0.664926
0.2	0.657439
0.3	0.649405
0.4	0.641312
0.5	0.633277
0.6	0.625335
0.7	0.617496
0.8	0.609755
0.9	0.602115
1	0.594575
1.1	0.587129
1.2	0.579773
1.3	0.572509
1.4	0.565329
1.5	0.55824
1.6	0.551243
1.7	0.544338
1.8	0.537518
1.9	0.530783
2	0.524139
2.1	0.51758
2.2	0.511109
2.3	0.504721
2.4	0.498411
2.5	0.492176
2.6	0.486015
2.7	0.479934
2.8	0.473932
2.9	0.468004
3	0.462148
3.1	0.456368
3.2	0.45066
3.3	0.445023
3.4	0.439458
3.5	0.433967
3.6	0.428546
3.7	0.423194
3.8	0.41791
3.9	0.412692
4	0.407541
4.1	0.402455
4.2	0.397432
4.3	0.392468
4.4	0.387564
4.5	0.382721
4.6	0.377937
4.7	0.373214
4.8	0.368547
4.9	0.363939
5	0.359392
5.1	0.354902
5.2	0.350464
5.3	0.346074
5.4	0.341736
5.5	0.33745
5.6	0.333214
5.7	0.32903
5.8	0.324897
5.9	0.320812
6	0.316776
6.1	0.312786
6.2	0.308834
6.3	0.30493
6.4	0.301072
6.5	0.297261
6.6	0.293495
6.7	0.289774
6.8	0.286099
6.9	0.282467
7	0.278882
7.1	0.27534
7.2	0.271842
7.3	0.268384
7.4	0.264968
7.5	0.261595
7.6	0.25827
7.7	0.254994
7.8	0.251764
7.9	0.248573
8	0.245423
8.1	0.242315
8.2	0.239246
8.3	0.236213
8.4	0.233217
8.5	0.230262
8.6	0.227342
8.7	0.224459
8.8	0.221612
8.9	0.218798
9	0.216018
9.1	0.213269
9.2	0.210559
9.3	0.207884
9.4	0.205252
9.5	0.202659
9.6	0.2001
9.7	0.19757
9.8	0.195071
9.9	0.192601
10	0.190161
10.1	0.187754
10.2	0.185374
10.3	0.183024
10.4	0.180705
10.5	0.178416
10.6	0.176152
10.7	0.173918
10.8	0.171714
10.9	0.169543
11	0.167407
11.1	0.165303
11.2	0.163227
11.3	0.16118
11.4	0.159159
11.5	0.157166
11.6	0.155199
11.7	0.153263
11.8	0.151348
11.9	0.14945
12	0.147573
12.1	0.145716
12.2	0.143879
12.3	0.142063
12.4	0.140266
12.5	0.138488
12.6	0.136736
12.7	0.135008
12.8	0.133302
12.9	0.131621
13	0.129964
13.1	0.12833
13.2	0.126718
13.3	0.125124
13.4	0.123549
13.5	0.121989
13.6	0.120446
13.7	0.11892
13.8	0.117412
13.9	0.115926
14	0.114463
14.1	0.113023
14.2	0.111606
14.3	0.11021
14.4	0.108836
14.5	0.10748
14.6	0.10614
14.7	0.104816
14.8	0.103505
14.9	0.102207
15	0.100924
15.1	0.0996613
15.2	0.0984172
15.3	0.0971904
15.4	0.0959808
15.5	0.0947868
15.6	0.0936075
15.7	0.0924421
15.8	0.0912902
15.9	0.0901514
16	0.0890277
16.1	0.0879205
16.2	0.0868295
16.3	0.0857473
16.4	0.0846781
16.5	0.0836264
16.6	0.0825898
16.7	0.0815639
16.8	0.0805451
16.9	0.0795316
17	0.0785279
17.1	0.0775358
17.2	0.0765565
17.3	0.0755927
17.4	0.0746408
17.5	0.0737062
17.6	0.0727902
17.7	0.0718894
17.8	0.071
17.9	0.0701242
18	0.0692533
18.1	0.0683904
18.2	0.0675361
18.3	0.0666954
18.4	0.0658673
18.5	0.0650481
18.6	0.0642401
18.7	0.0634457
18.8	0.0626628
18.9	0.0618895
19	0.0611273
19.1	0.0603727
19.2	0.0596273
19.3	0.058895
19.4	0.058177
19.5	0.0574669
19.6	0.0567617
19.7	0.0560653
19.8	0.0553752
19.9	0.0546955
20	0.054024
20.1	0.0533635
20.2	0.0527097
20.3	0.0520641
20.4	0.051425
20.5	0.0507935
20.6	0.0501657
20.7	0.0495419
20.8	0.0489251
20.9	0.0483202
21	0.0477172
21.1	0.0471188
21.2	0.0465222
21.3	0.0459309
21.4	0.0453442
21.5	0.0447599
21.6	0.0441767
21.7	0.0435965
21.8	0.0430237
21.9	0.042465
22	0.0419163
22.1	0.0413777
22.2	0.0408436
22.3	0.040316
22.4	0.039801
22.5	0.039299
22.6	0.0388058
22.7	0.0383153
22.8	0.0378316
22.9	0.0373496
23	0.0368715
23.1	0.0364045
23.2	0.0359465
23.3	0.035493
23.4	0.0350483
23.5	0.0346104
23.6	0.0341785
23.7	0.033752
23.8	0.0333316
23.9	0.0329207
24	0.0325169
24.1	0.0321218
24.2	0.0317312
24.3	0.0313465
24.4	0.0309664
24.5	0.030587
24.6	0.0302112
24.7	0.0298361
24.8	0.0294636
24.9	0.0291034
25	0.0287537
25.1	0.0284092
25.2	0.0280689
25.3	0.0277332
25.4	0.0274024
25.5	0.027074
25.6	0.0267496
25.7	0.0264284
25.8	0.0261143
25.9	0.0258061
26	0.025499
26.1	0.0251912
26.2	0.0248828
26.3	0.0245708
26.4	0.024264
26.5	0.0239613
26.6	0.0236615
26.7	0.0233615
26.8	0.0230609
26.9	0.0227594
27	0.0224603
27.1	0.0221638
27.2	0.0218733
27.3	0.0215893
27.4	0.0213108
27.5	0.0210314
27.6	0.0207516
27.7	0.0204704
27.8	0.0201914
27.9	0.0199151
28	0.0196432
28.1	0.0193727
28.2	0.0191031
28.3	0.0188356
28.4	0.0185681
28.5	0.0182996
28.6	0.0180358
28.7	0.0177787
28.8	0.0175262
28.9	0.0172782
29	0.0170363
29.1	0.0167995
29.2	0.0165669
29.3	0.0163351
29.4	0.0161025
29.5	0.0158732
29.6	0.015649
29.7	0.01543
29.8	0.0152177
29.9	0.0150053
30	0.0147946
30.1	0.0145838
30.2	0.0143723
30.3	0.0141623
30.4	0.0139612
30.5	0.013764
30.6	0.0135742
30.7	0.0133895
30.8	0.0132119
30.9	0.0130347
31	0.0128625
31.1	0.0126917
31.2	0.0125228
31.3	0.0123545
31.4	0.012186
31.5	0.0120139
31.6	0.0118373
31.7	0.0116627
31.8	0.0114899
31.9	0.0113161
32	0.0111468
32.1	0.0109863
32.2	0.0108289
32.3	0.0106689
32.4	0.0105071
32.5	0.0103428
32.6	0.0101795
32.7	0.0100205
32.8	0.00986166
32.9	0.00970819
33	0.00956011
33.1	0.00941412
33.2	0.00927084
33.3	0.00912866
33.4	0.0089878
33.5	0.00884521
33.6	0.00870003
33.7	0.00855625
33.8	0.00841578
33.9	0.00827928
34	0.00814534
34.1	0.00801008
34.2	0.00788003
34.3	0.00775598
34.4	0.00763504
34.5	0.00752207
34.6	0.00741462
34.7	0.00731443
34.8	0.00721015
34.9	0.00710254
35	0.0069939
35.1	0.0068886
35.2	0.00678705
35.3	0.0066897
35.4	0.00659066
35.5	0.00649286
35.6	0.0063928
35.7	0.00629353
35.8	0.00619492
35.9	0.00609657
36	0.00600146
36.1	0.00591238
36.2	0.00582884
36.3	0.00574892
36.4	0.00566843
36.5	0.00558658
36.6	0.00550466
36.7	0.00542583
36.8	0.00534607
36.9	0.00526668
37	0.00518989
37.1	0.00511873
37.2	0.00505181
37.3	0.0049908
37.4	0.00493708
37.5	0.00488263
37.6	0.00482695
37.7	0.00476973
37.8	0.0047092
37.9	0.00464725
38	0.00458316
38.1	0.00452065
38.2	0.00445868
38.3	0.0043979
38.4	0.00433964
38.5	0.00428833
38.6	0.00424246
38.7	0.00419745
38.8	0.00415663
38.9	0.00411716
39	0.00408133
39.1	0.00404742
39.2	0.00401579
39.3	0.00399183
39.4	0.00397849
39.5	0.00396708
39.6	0.00395447
39.7	0.00394182
39.8	0.00392772
39.9	0.00391448
40	0.0039072
40.1	0.00389778
40.2	0.00388406
40.3	0.00387102
40.4	0.00386104
40.5	0.0038546
40.6	0.00385052
40.7	0.00384772
40.8	0.00384259
40.9	0.00383921
41	0.0038413
41.1	0.00384317
41.2	0.0038444
41.3	0.00384684
41.4	0.00384908
41.5	0.0038509
41.6	0.00385331
41.7	0.00385529
41.8	0.00385894
41.9	0.00386546
42	0.00387313
42.1	0.00388273
42.2	0.00389861
42.3	0.00391666
42.4	0.00393261
42.5	0.00394988
42.6	0.00396561
42.7	0.00397406
42.8	0.00397588
42.9	0.00397401
43	0.00397383
43.1	0.0039723
43.2	0.00397423
43.3	0.00397803
43.4	0.00398336
43.5	0.00399286
43.6	0.0040016
43.7	0.00400789
43.8	0.00401523
43.9	0.00402715
44	0.00403669
44.1	0.00404525
44.2	0.00405518
44.3	0.00406128
44.4	0.00406184
44.5	0.00406078
44.6	0.0040629
44.7	0.00406368
44.8	0.00406532
44.9	0.00406867
45	0.00406799
45.1	0.00406036
45.2	0.00405141
45.3	0.0040397
45.4	0.00402639
45.5	0.00401527
45.6	0.00400715
45.7	0.00399948
45.8	0.00398968
45.9	0.00397694
46	0.00396469
46.1	0.00395548
46.2	0.00394627
46.3	0.00393254
46.4	0.00391778
46.5	0.0039027
46.6	0.00389189
46.7	0.00388409
46.8	0.00387983
46.9	0.00387984
47	0.0038849
47.1	0.00388815
47.2	0.00388511
47.3	0.0038772
47.4	0.00386839
47.5	0.00385878
47.6	0.0038473
47.7	0.00383701
47.8	0.00382898
47.9	0.00382219
48	0.00381581
48.1	0.00380818
48.2	0.00379887
48.3	0.0037894
48.4	0.00377581
48.5	0.00375549
48.6	0.00373339
48.7	0.00371565
48.8	0.00370378
48.9	0.00369731
49	0.00369542
49.1	0.00369208
49.2	0.00369085
49.3	0.00369101
49.4	0.00369771
49.5	0.00370764
49.6	0.00371812
49.7	0.00373159
49.8	0.00374494
49.9	0.00375848
50	0.00377899
50.1	0.0038014
50.2	0.00382339
50.3	0.0038439
50.4	0.00386351
50.5	0.00388684
50.6	0.00391019
50.7	0.00393729
50.8	0.00396238
50.9	0.00398737
51	0.00401575
51.1	0.00404634
51.2	0.00407241
51.3	0.00409345
51.4	0.00411638
51.5	0.00413972
51.6	0.00416241
51.7	0.00419
51.8	0.00422337
51.9	0.00426156
52	0.00430055
52.1	0.00434175
52.2	0.00438279
52.3	0.00442146
52.4	0.0044609
52.5	0.00450449
52.6	0.0045498
52.7	0.00459779
52.8	0.00464501
52.9	0.00469364
53	0.0047497
53.1	0.00480977
53.2	0.00487264
53.3	0.00493854
53.4	0.00500299
53.5	0.00506657
53.6	0.0051288
53.7	0.00518798
53.8	0.00523798
53.9	0.00528315
54	0.0053276
54.1	0.00536732
54.2	0.00540395
54.3	0.00544614
54.4	0.00549035
54.5	0.0055316
54.6	0.00556794
54.7	0.00559276
54.8	0.00561115
54.9	0.00563049
55	0.00564438
55.1	0.00564933
55.2	0.0056476
55.3	0.00564194
55.4	0.00563819
55.5	0.00563595
55.6	0.00563645
55.7	0.005642
55.8	0.00565316
55.9	0.00566531
56	0.0056786
56.1	0.00569319
56.2	0.0057128
56.3	0.00573383
56.4	0.00575777
56.5	0.00577946
56.6	0.00579939
56.7	0.00581918
56.8	0.00583867
56.9	0.00585362
57	0.00586506
57.1	0.00586922
57.2	0.00587033
57.3	0.00586434
57.4	0.00585606
57.5	0.00584534
57.6	0.00583421
57.7	0.00582399
57.8	0.00581549
57.9	0.00581017
58	0.00580009
58.1	0.00578528
58.2	0.00576962
58.3	0.00575884
58.4	0.00575077
58.5	0.00574324
58.6	0.00573391
58.7	0.00572177
58.8	0.00570856
58.9	0.0056948
59	0.00568063
59.1	0.00566222
59.2	0.00564167
59.3	0.00562236
59.4	0.00560716
59.5	0.00559319
59.6	0.00557275
59.7	0.00554807
59.8	0.00552387
59.9	0.00549998
60	0.00547778
60.1	0.00546118
60.2	0.00544686
60.3	0.00543126
60.4	0.00541729
60.5	0.00540746
60.6	0.00540114
60.7	0.00539157
60.8	0.00538915
60.9	0.0053905
61	0.00539481
61.1	0.0054003
61.2	0.00540541
61.3	0.00540958
61.4	0.00540851
61.5	0.00539969
61.6	0.00538913
61.7	0.00538357
61.8	0.00538093
61.9	0.00537927
62	0.00537633
62.1	0.00537072
62.2	0.00536393
62.3	0.0053537
62.4	0.00534102
62.5	0.0053211
62.6	0.00529325
62.7	0.00526381
62.8	0.00523384
62.9	0.00520137
63	0.00516504
63.1	0.00512367
63.2	0.00508265
63.3	0.00504237
63.4	0.00500482
63.5	0.00496928
63.6	0.00493148
63.7	0.00489232
63.8	0.00485185
63.9	0.0048119
64	0.00476997
64.1	0.00472864
64.2	0.00468723
64.3	0.00464267
64.4	0.00459464
64.5	0.00454673
64.6	0.00449895
64.7	0.00444678
64.8	0.004397
64.9	0.00435294
65	0.00431197
65.1	0.00427216
65.2	0.00423321
65.3	0.0041999
65.4	0.00417404
65.5	0.00415148
65.6	0.00412374
65.7	0.00409397
65.8	0.00406431
65.9	0.00403466
66	0.004009
66.1	0.00398285
66.2	0.00395803
66.3	0.00393427
66.4	0.00391041
66.5	0.00388431
66.6	0.00385939
66.7	0.00383476
66.8	0.00381094
66.9	0.00378953
67	0.00377428
67.1	0.00376169
67.2	0.00374768
67.3	0.00373521
67.4	0.00372587
67.5	0.00371895
67.6	0.00371379
67.7	0.00371526
67.8	0.00371902
67.9	0.00372756
68	0.00373425
68.1	0.00373937
68.2	0.00374802
68.3	0.00376154
68.4	0.0037749
68.5	0.00378598
68.6	0.003794
68.7	0.00380155
68.8	0.00380847
68.9	0.00381484
69	0.00382774
69.1	0.00384021
69.2	0.00385088
69.3	0.00386036
69.4	0.00386392
69.5	0.0038623
69.6	0.0038579
69.7	0.00385254
69.8	0.0038458
69.9	0.00383992
70	0.00383526
70.1	0.00382757
70.2	0.00381573
70.3	0.00380198
70.4	0.00378506
70.5	0.00376594
70.6	0.00374226
70.7	0.00372101
70.8	0.0037041
70.9	0.00368955
71	0.00368186
71.1	0.00368011
71.2	0.00368788
71.3	0.00369812
71.4	0.00371126
71.5	0.00372783
71.6	0.00374405
71.7	0.0037558
71.8	0.00376716
71.9	0.0037783
72	0.00379155
72.1	0.00380485
72.2	0.00381563
72.3	0.00382683
72.4	0.0038287
72.5	0.00382943
72.6	0.00382997
72.7	0.00382793
72.8	0.0038209
72.9	0.00381466
73	0.00380764
73.1	0.00379781
73.2	0.00378581
73.3	0.00377326
73.4	0.00376244
73.5	0.00375177
73.6	0.00373654
73.7	0.00372312
73.8	0.00371023
