LagTime	Correlation

0	0.666692
0.1	0.661671
0.2	0.654184
0.3	0.646148
0.4	0.638042
0.5	0.629991
0.6	0.622031
0.7	0.614171
0.8	0.606411
0.9	0.598751
1	0.591187
1.1	0.583717
1.2	0.57634
1.3	0.569054
1.4	0.561862
1.5	0.554768
1.6	0.547762
1.7	0.54084
1.8	0.534001
1.9	0.527246
2	0.520577
2.1	0.513993
2.2	0.507492
2.3	0.501072
2.4	0.494733
2.5	0.488472
2.6	0.482293
2.7	0.476192
2.8	0.470177
2.9	0.464243
3	0.45839
3.1	0.452609
3.2	0.446901
3.3	0.441266
3.4	0.435711
3.5	0.430225
3.6	0.424804
3.7	0.419448
3.8	0.414156
3.9	0.408924
4	0.403755
4.1	0.398652
4.2	0.393615
4.3	0.38864
4.4	0.383726
4.5	0.378869
4.6	0.374065
4.7	0.369321
4.8	0.364638
4.9	0.36002
5	0.35546
5.1	0.350957
5.2	0.346509
5.3	0.342119
5.4	0.337791
5.5	0.333521
5.6	0.329308
5.7	0.325152
5.8	0.321052
5.9	0.317008
6	0.313021
6.1	0.309089
6.2	0.305203
6.3	0.301364
6.4	0.297572
6.5	0.29383
6.6	0.290143
6.7	0.286503
6.8	0.282908
6.9	0.279359
7	0.275853
7.1	0.272392
7.2	0.268976
7.3	0.265603
7.4	0.262268
7.5	0.258973
7.6	0.255723
7.7	0.25252
7.8	0.249362
7.9	0.246247
8	0.243176
8.1	0.24015
8.2	0.237165
8.3	0.234211
8.4	0.231293
8.5	0.228409
8.6	0.225557
8.7	0.222742
8.8	0.219962
8.9	0.217218
9	0.21451
9.1	0.211839
9.2	0.209203
9.3	0.206601
9.4	0.204031
9.5	0.201492
9.6	0.198989
9.7	0.196518
9.8	0.194073
9.9	0.191659
10	0.189275
10.1	0.186922
10.2	0.184595
10.3	0.182291
10.4	0.180009
10.5	0.177752
10.6	0.175527
10.7	0.173329
10.8	0.171159
10.9	0.169013
11	0.166899
11.1	0.164814
11.2	0.162757
11.3	0.160729
11.4	0.158727
11.5	0.156746
11.6	0.154785
11.7	0.152843
11.8	0.150925
11.9	0.149034
12	0.147168
12.1	0.145323
12.2	0.143498
12.3	0.141699
12.4	0.139922
12.5	0.138165
12.6	0.136426
12.7	0.134707
12.8	0.133008
12.9	0.131334
13	0.12968
13.1	0.128042
13.2	0.126419
13.3	0.124817
13.4	0.123235
13.5	0.121672
13.6	0.120127
13.7	0.118603
13.8	0.117093
13.9	0.115599
14	0.114119
14.1	0.112658
14.2	0.111214
14.3	0.109791
14.4	0.108384
14.5	0.106995
14.6	0.105624
14.7	0.104265
14.8	0.10292
14.9	0.101593
15	0.100281
15.1	0.0989883
15.2	0.0977137
15.3	0.0964584
15.4	0.0952175
15.5	0.0939922
15.6	0.0927874
15.7	0.0916004
15.8	0.0904341
15.9	0.0892835
16	0.0881414
16.1	0.0870144
16.2	0.0859023
16.3	0.0848084
16.4	0.0837323
16.5	0.0826719
16.6	0.0816234
16.7	0.0805848
16.8	0.0795545
16.9	0.0785364
17	0.0775308
17.1	0.0765354
17.2	0.0755474
17.3	0.0745715
17.4	0.0736108
17.5	0.0726661
17.6	0.0717387
17.7	0.0708266
17.8	0.0699275
17.9	0.0690383
18	0.0681572
18.1	0.0672873
18.2	0.0664289
18.3	0.065583
18.4	0.0647458
18.5	0.0639161
18.6	0.063101
18.7	0.0622944
18.8	0.0614966
18.9	0.0607093
19	0.0599302
19.1	0.0591591
19.2	0.0583942
19.3	0.0576403
19.4	0.0568961
19.5	0.0561634
19.6	0.0554439
19.7	0.0547379
19.8	0.0540426
19.9	0.0533568
20	0.0526793
20.1	0.0520097
20.2	0.0513499
20.3	0.0506994
20.4	0.0500566
20.5	0.0494192
20.6	0.0487901
20.7	0.0481681
20.8	0.0475522
20.9	0.0469302
21	0.0463077
21.1	0.0456936
21.2	0.0450901
21.3	0.0444957
21.4	0.0439069
21.5	0.043321
21.6	0.0427417
21.7	0.0421706
21.8	0.0416077
21.9	0.041056
22	0.0405119
22.1	0.03997
22.2	0.039432
22.3	0.0389004
22.4	0.0383775
22.5	0.0378616
22.6	0.0373515
22.7	0.0368444
22.8	0.036338
22.9	0.0358393
23	0.0353441
23.1	0.0348533
23.2	0.0343676
23.3	0.0338864
23.4	0.0334136
23.5	0.0329484
23.6	0.0324873
23.7	0.0320301
23.8	0.03158
23.9	0.0311345
24	0.0306994
24.1	0.0302715
24.2	0.0298465
24.3	0.0294274
24.4	0.029013
24.5	0.0285996
24.6	0.0281892
24.7	0.0277869
24.8	0.0273906
24.9	0.0269988
25	0.0266161
25.1	0.026248
25.2	0.0258899
25.3	0.0255388
25.4	0.0251942
25.5	0.024857
25.6	0.0245252
25.7	0.0242025
25.8	0.0238901
25.9	0.023586
26	0.0232904
26.1	0.0230004
26.2	0.0227152
26.3	0.0224348
26.4	0.0221595
26.5	0.0218882
26.6	0.0216209
26.7	0.0213558
26.8	0.0210935
26.9	0.0208364
27	0.0205829
27.1	0.0203304
27.2	0.020082
27.3	0.0198388
27.4	0.0196025
27.5	0.019369
27.6	0.0191405
27.7	0.0189177
27.8	0.0186964
27.9	0.0184809
28	0.0182697
28.1	0.0180572
28.2	0.017847
28.3	0.0176384
28.4	0.0174279
28.5	0.0172108
28.6	0.0169923
28.7	0.0167744
28.8	0.0165542
28.9	0.0163336
29	0.0161049
29.1	0.0158717
29.2	0.0156431
29.3	0.0154177
29.4	0.0151923
29.5	0.0149668
