LagTime	Correlation

0	0.664812
0.1	0.659795
0.2	0.652322
0.3	0.644307
0.4	0.636231
0.5	0.628212
0.6	0.620279
0.7	0.61244
0.8	0.604698
0.9	0.597058
1	0.589522
1.1	0.582087
1.2	0.574745
1.3	0.567495
1.4	0.560337
1.5	0.553272
1.6	0.546304
1.7	0.539427
1.8	0.532639
1.9	0.525934
2	0.519311
2.1	0.512766
2.2	0.5063
2.3	0.499915
2.4	0.493611
2.5	0.487391
2.6	0.48125
2.7	0.475191
2.8	0.469213
2.9	0.46331
3	0.457482
3.1	0.45173
3.2	0.446052
3.3	0.440448
3.4	0.43492
3.5	0.42947
3.6	0.42409
3.7	0.418776
3.8	0.413527
3.9	0.408348
4	0.403236
4.1	0.398189
4.2	0.393203
4.3	0.38828
4.4	0.383419
4.5	0.378619
4.6	0.373879
4.7	0.369191
4.8	0.364557
4.9	0.359981
5	0.355462
5.1	0.350997
5.2	0.346586
5.3	0.342227
5.4	0.337924
5.5	0.333675
5.6	0.329481
5.7	0.325336
5.8	0.321238
5.9	0.317189
6	0.313188
6.1	0.309232
6.2	0.305326
6.3	0.301471
6.4	0.297668
6.5	0.293915
6.6	0.290206
6.7	0.286544
6.8	0.28293
6.9	0.279363
7	0.275837
7.1	0.272351
7.2	0.268907
7.3	0.265509
7.4	0.262161
7.5	0.258862
7.6	0.255606
7.7	0.252393
7.8	0.249221
7.9	0.246091
8	0.243002
8.1	0.239954
8.2	0.236946
8.3	0.233976
8.4	0.231046
8.5	0.228149
8.6	0.225286
8.7	0.222461
8.8	0.219674
8.9	0.21692
9	0.214196
9.1	0.211505
9.2	0.208849
9.3	0.20623
9.4	0.203641
9.5	0.201083
9.6	0.198557
9.7	0.196059
9.8	0.193591
9.9	0.191149
10	0.188734
10.1	0.186347
10.2	0.183989
10.3	0.181662
10.4	0.179363
10.5	0.177093
10.6	0.174852
10.7	0.172643
10.8	0.170462
10.9	0.168309
11	0.166181
11.1	0.164081
11.2	0.162005
11.3	0.159957
11.4	0.157936
11.5	0.155943
11.6	0.153977
11.7	0.152042
11.8	0.150131
11.9	0.148246
12	0.146386
12.1	0.144548
12.2	0.142728
12.3	0.140931
12.4	0.139157
12.5	0.137411
12.6	0.135693
12.7	0.134
12.8	0.13233
12.9	0.130686
13	0.12907
13.1	0.127478
13.2	0.125907
13.3	0.124353
13.4	0.122818
13.5	0.121303
13.6	0.119804
13.7	0.118324
13.8	0.11686
13.9	0.115416
14	0.11399
14.1	0.112579
14.2	0.111184
14.3	0.109807
14.4	0.108443
14.5	0.10709
14.6	0.105751
14.7	0.104426
14.8	0.10311
14.9	0.101809
15	0.100524
15.1	0.0992545
15.2	0.0980015
15.3	0.0967662
15.4	0.0955461
15.5	0.0943409
15.6	0.0931458
15.7	0.0919616
15.8	0.0907955
15.9	0.0896375
16	0.088491
16.1	0.0873512
16.2	0.0862198
16.3	0.0851021
16.4	0.0839934
16.5	0.082898
16.6	0.0818185
16.7	0.0807566
16.8	0.0797065
16.9	0.0786748
17	0.0776678
17.1	0.0766841
17.2	0.0757188
17.3	0.0747678
17.4	0.073827
17.5	0.0728982
17.6	0.0719821
17.7	0.0710768
17.8	0.0701838
17.9	0.0693039
18	0.0684364
18.1	0.0675829
18.2	0.0667437
18.3	0.0659214
18.4	0.0651127
18.5	0.0643128
18.6	0.0635199
18.7	0.0627346
18.8	0.0619598
18.9	0.0611985
19	0.0604449
19.1	0.0597005
19.2	0.0589675
19.3	0.0582485
19.4	0.0575415
19.5	0.0568475
19.6	0.0561686
19.7	0.0555014
19.8	0.0548419
19.9	0.054192
20	0.053554
20.1	0.0529246
20.2	0.0523033
20.3	0.0516846
20.4	0.0510669
