LagTime	Correlation

0	0.671105
0.1	0.66609
0.2	0.658615
0.3	0.650594
0.4	0.642515
0.5	0.634499
0.6	0.626577
0.7	0.618755
0.8	0.611025
0.9	0.603388
1	0.595846
1.1	0.588402
1.2	0.581055
1.3	0.573803
1.4	0.566643
1.5	0.559575
1.6	0.552595
1.7	0.545701
1.8	0.538891
1.9	0.532162
2	0.525514
2.1	0.518949
2.2	0.512466
2.3	0.506065
2.4	0.499746
2.5	0.493506
2.6	0.487345
2.7	0.481262
2.8	0.475257
2.9	0.469328
3	0.463471
3.1	0.457689
3.2	0.451982
3.3	0.446345
3.4	0.440778
3.5	0.435281
3.6	0.429852
3.7	0.424492
3.8	0.419198
3.9	0.413971
4	0.408813
4.1	0.403722
4.2	0.398698
4.3	0.393735
4.4	0.388833
4.5	0.383994
4.6	0.379218
4.7	0.3745
4.8	0.369841
4.9	0.365237
5	0.360691
5.1	0.356203
5.2	0.351776
5.3	0.347405
5.4	0.34309
5.5	0.338833
5.6	0.334627
5.7	0.330468
5.8	0.326359
5.9	0.3223
6	0.318295
6.1	0.314339
6.2	0.310433
6.3	0.306574
6.4	0.302767
6.5	0.299004
6.6	0.295289
6.7	0.291619
6.8	0.287991
6.9	0.284401
7	0.280852
7.1	0.277336
7.2	0.273863
7.3	0.270432
7.4	0.267042
7.5	0.263691
7.6	0.260384
7.7	0.257115
7.8	0.253888
7.9	0.250706
8	0.247571
8.1	0.244476
8.2	0.241419
8.3	0.238397
8.4	0.235412
8.5	0.232465
8.6	0.229561
8.7	0.226696
8.8	0.223869
8.9	0.221084
9	0.218335
9.1	0.215628
9.2	0.212958
9.3	0.21033
9.4	0.207736
9.5	0.205167
9.6	0.202625
9.7	0.200115
9.8	0.197635
9.9	0.19519
10	0.192775
10.1	0.19039
10.2	0.188031
10.3	0.185698
10.4	0.183395
10.5	0.181118
10.6	0.178866
10.7	0.176636
10.8	0.174429
10.9	0.172254
11	0.170108
11.1	0.167985
11.2	0.165888
11.3	0.163819
11.4	0.161781
11.5	0.159772
11.6	0.157785
11.7	0.155819
11.8	0.153876
11.9	0.151963
12	0.150075
12.1	0.148208
12.2	0.14636
12.3	0.144534
12.4	0.142728
12.5	0.140939
12.6	0.139169
12.7	0.137413
12.8	0.13568
12.9	0.133967
13	0.13227
13.1	0.130594
13.2	0.128939
13.3	0.1273
13.4	0.125676
13.5	0.124071
13.6	0.122484
13.7	0.12092
13.8	0.119376
13.9	0.11785
14	0.116342
14.1	0.114858
14.2	0.113398
14.3	0.11196
14.4	0.110541
14.5	0.109141
14.6	0.107759
14.7	0.106395
14.8	0.105051
14.9	0.103725
15	0.102418
15.1	0.101124
15.2	0.0998399
15.3	0.0985655
15.4	0.0973042
15.5	0.0960581
15.6	0.0948313
15.7	0.093622
15.8	0.092431
15.9	0.0912553
16	0.0900941
16.1	0.0889477
16.2	0.0878191
16.3	0.0867024
16.4	0.0855955
16.5	0.0844954
16.6	0.0834083
16.7	0.0823309
16.8	0.0812652
16.9	0.0802147
17	0.07918
17.1	0.0781598
17.2	0.077153
17.3	0.0761628
17.4	0.0751896
17.5	0.0742225
17.6	0.0732642
17.7	0.07232
17.8	0.071385
17.9	0.0704578
18	0.0695387
18.1	0.0686331
18.2	0.0677381
18.3	0.0668482
18.4	0.0659644
18.5	0.0650871
18.6	0.0642207
18.7	0.0633657
18.8	0.0625244
18.9	0.0616946
19	0.0608686
19.1	0.0600527
19.2	0.0592502
19.3	0.0584578
19.4	0.0576715
19.5	0.0568942
19.6	0.0561289
19.7	0.0553731
19.8	0.0546236
19.9	0.0538824
20	0.0531545
20.1	0.0524436
20.2	0.0517421
20.3	0.0510524
20.4	0.0503739
20.5	0.049704
20.6	0.0490439
20.7	0.0483929
20.8	0.0477522
20.9	0.0471202
21	0.0464935
21.1	0.0458735
21.2	0.0452654
21.3	0.0446633
21.4	0.0440692
21.5	0.0434804
21.6	0.0429024
21.7	0.0423364
21.8	0.0417819
21.9	0.0412329
22	0.0406941
22.1	0.0401613
22.2	0.0396379
22.3	0.0391225
22.4	0.0386112
22.5	0.0380966
22.6	0.0375809
22.7	0.0370703
22.8	0.0365661
22.9	0.0360613
23	0.0355595
23.1	0.0350657
23.2	0.0345834
23.3	0.0341119
23.4	0.033646
23.5	0.0331842
23.6	0.0327374
23.7	0.0322955
23.8	0.0318513
23.9	0.0314103
24	0.0309765
24.1	0.0305483
24.2	0.0301274
24.3	0.0297059
24.4	0.0292895
24.5	0.0288769
24.6	0.0284658
24.7	0.0280584
24.8	0.0276567
24.9	0.0272641
25	0.026884
25.1	0.0265154
25.2	0.0261556
25.3	0.0258045
25.4	0.0254618
25.5	0.0251238
25.6	0.0247903
25.7	0.0244579
25.8	0.0241259
25.9	0.0237933
26	0.0234622
26.1	0.023137
26.2	0.0228178
26.3	0.0225091
26.4	0.0222147
26.5	0.0219328
26.6	0.0216621
26.7	0.0214004
26.8	0.0211445
26.9	0.020893
27	0.0206446
27.1	0.0203953
