LagTime	Correlation

0	0.672952
0.1	0.667934
0.2	0.660452
0.3	0.652426
0.4	0.644335
0.5	0.636302
0.6	0.628356
0.7	0.620509
0.8	0.612761
0.9	0.605112
1	0.597558
1.1	0.5901
1.2	0.58274
1.3	0.575476
1.4	0.568308
1.5	0.561226
1.6	0.55423
1.7	0.547318
1.8	0.540496
1.9	0.53376
2	0.527104
2.1	0.520536
2.2	0.514052
2.3	0.50765
2.4	0.501328
2.5	0.495082
2.6	0.488906
2.7	0.482801
2.8	0.476772
2.9	0.470821
3	0.464942
3.1	0.459132
3.2	0.453394
3.3	0.447733
3.4	0.442147
3.5	0.436632
3.6	0.431188
3.7	0.425811
3.8	0.420498
3.9	0.41525
4	0.41007
4.1	0.404953
4.2	0.399899
4.3	0.394906
4.4	0.389978
4.5	0.385117
4.6	0.380317
4.7	0.375574
4.8	0.37089
4.9	0.366268
5	0.361706
5.1	0.357198
5.2	0.352739
5.3	0.348332
5.4	0.343976
5.5	0.339672
5.6	0.335417
5.7	0.331213
5.8	0.327061
5.9	0.32296
6	0.318908
6.1	0.314904
6.2	0.310949
6.3	0.307041
6.4	0.303177
6.5	0.299362
6.6	0.295595
6.7	0.291875
6.8	0.288207
6.9	0.284593
7	0.281028
7.1	0.277509
7.2	0.274027
7.3	0.270589
7.4	0.267194
7.5	0.263842
7.6	0.260534
7.7	0.257262
7.8	0.254029
7.9	0.250834
8	0.247677
8.1	0.244558
8.2	0.241474
8.3	0.238429
8.4	0.235423
8.5	0.232459
8.6	0.229538
8.7	0.226656
8.8	0.223819
8.9	0.221027
9	0.218279
9.1	0.215569
9.2	0.212894
9.3	0.21025
9.4	0.207638
9.5	0.205052
9.6	0.202493
9.7	0.199966
9.8	0.19747
9.9	0.195007
10	0.192578
10.1	0.190188
10.2	0.187828
10.3	0.185498
10.4	0.183199
10.5	0.180931
10.6	0.178693
10.7	0.17648
10.8	0.174294
10.9	0.172135
11	0.170003
11.1	0.167901
11.2	0.16583
11.3	0.163785
11.4	0.161766
11.5	0.159777
11.6	0.157816
11.7	0.155872
11.8	0.153948
11.9	0.152052
12	0.150185
12.1	0.148345
12.2	0.146533
12.3	0.144745
12.4	0.142977
12.5	0.141236
12.6	0.139519
12.7	0.137825
12.8	0.136149
12.9	0.134491
13	0.132855
13.1	0.131238
13.2	0.129637
13.3	0.128054
13.4	0.126489
13.5	0.124943
13.6	0.123417
13.7	0.12191
13.8	0.120425
13.9	0.118962
14	0.117526
14.1	0.116116
14.2	0.114727
14.3	0.113348
14.4	0.111978
14.5	0.110623
14.6	0.109285
14.7	0.107962
14.8	0.106655
14.9	0.105362
15	0.104081
15.1	0.102817
15.2	0.101565
15.3	0.100322
15.4	0.0990913
15.5	0.0978726
15.6	0.0966711
15.7	0.0954879
15.8	0.0943227
15.9	0.0931718
16	0.092038
16.1	0.090921
16.2	0.0898224
16.3	0.0887375
16.4	0.0876681
16.5	0.0866129
16.6	0.0855718
16.7	0.0845448
16.8	0.083525
16.9	0.0825113
17	0.081511
17.1	0.080522
17.2	0.0795452
17.3	0.0785792
17.4	0.0776247
17.5	0.0766803
17.6	0.0757454
17.7	0.0748162
17.8	0.073896
17.9	0.072988
18	0.072094
18.1	0.0712169
18.2	0.0703575
18.3	0.0695097
18.4	0.0686683
18.5	0.0678309
18.6	0.0669973
18.7	0.0661693
18.8	0.0653521
18.9	0.064548
19	0.0637577
19.1	0.0629767
19.2	0.0622013
19.3	0.0614317
19.4	0.0606727
19.5	0.0599204
19.6	0.0591728
19.7	0.0584362
19.8	0.0577088
19.9	0.0569916
20	0.0562796
20.1	0.0555719
20.2	0.0548635
20.3	0.054156
20.4	0.0534528
20.5	0.0527601
20.6	0.0520797
20.7	0.051416
20.8	0.0507657
20.9	0.0501256
21	0.0494962
21.1	0.0488788
21.2	0.0482699
21.3	0.0476676
21.4	0.0470698
21.5	0.0464826
21.6	0.0459054
21.7	0.0453345
21.8	0.0447737
21.9	0.0442236
22	0.0436832
22.1	0.0431535
22.2	0.0426309
22.3	0.0421117
22.4	0.0415983
22.5	0.04109
22.6	0.0405797
22.7	0.0400723
22.8	0.0395664
22.9	0.0390675
23	0.0385793
23.1	0.0380998
23.2	0.0376329
23.3	0.0371722
23.4	0.0367148
23.5	0.0362614
23.6	0.0358143
23.7	0.0353727
23.8	0.0349372
23.9	0.0345119
24	0.0340891
24.1	0.0336679
24.2	0.0332469
24.3	0.0328281
