LagTime	Correlation

0	0.672778
0.1	0.667761
0.2	0.660286
0.3	0.652263
0.4	0.644176
0.5	0.63615
0.6	0.628212
0.7	0.620368
0.8	0.612623
0.9	0.604974
1	0.597417
1.1	0.589952
1.2	0.582585
1.3	0.575311
1.4	0.568129
1.5	0.561037
1.6	0.554034
1.7	0.547118
1.8	0.540284
1.9	0.533541
2	0.52688
2.1	0.520297
2.2	0.513793
2.3	0.507373
2.4	0.501033
2.5	0.494771
2.6	0.488584
2.7	0.482467
2.8	0.476425
2.9	0.470458
3	0.464564
3.1	0.458742
3.2	0.452993
3.3	0.447313
3.4	0.4417
3.5	0.436156
3.6	0.430685
3.7	0.425287
3.8	0.419962
3.9	0.414706
4	0.409517
4.1	0.404392
4.2	0.399328
4.3	0.394323
4.4	0.389376
4.5	0.384492
4.6	0.379668
4.7	0.374905
4.8	0.370201
4.9	0.365554
5	0.360965
5.1	0.356436
5.2	0.351964
5.3	0.347551
5.4	0.343192
5.5	0.338889
5.6	0.334638
5.7	0.330436
5.8	0.326288
5.9	0.322188
6	0.318133
6.1	0.314127
6.2	0.310174
6.3	0.306271
6.4	0.302411
6.5	0.298599
6.6	0.29484
6.7	0.291138
6.8	0.28749
6.9	0.283888
7	0.280332
7.1	0.276817
7.2	0.273337
7.3	0.269899
7.4	0.266503
7.5	0.26315
7.6	0.259835
7.7	0.256559
7.8	0.253319
7.9	0.250119
8	0.246956
8.1	0.243832
8.2	0.240747
8.3	0.237704
8.4	0.234701
8.5	0.231739
8.6	0.228812
8.7	0.225917
8.8	0.223056
8.9	0.220228
9	0.217435
9.1	0.214676
9.2	0.211955
9.3	0.209269
9.4	0.206611
9.5	0.203981
9.6	0.201387
9.7	0.198827
9.8	0.196292
9.9	0.193784
10	0.191308
10.1	0.188868
10.2	0.18646
10.3	0.184085
10.4	0.181738
10.5	0.179421
10.6	0.177135
10.7	0.174883
10.8	0.172665
10.9	0.170482
11	0.16833
11.1	0.166209
11.2	0.164113
11.3	0.162036
11.4	0.159981
11.5	0.157956
11.6	0.155959
11.7	0.153992
11.8	0.152053
11.9	0.150139
12	0.148245
12.1	0.14637
12.2	0.14452
12.3	0.14269
12.4	0.140886
12.5	0.139104
12.6	0.137341
12.7	0.135597
12.8	0.133875
12.9	0.132173
13	0.130491
13.1	0.12883
13.2	0.12719
13.3	0.12557
13.4	0.12397
13.5	0.122392
13.6	0.120831
13.7	0.119283
13.8	0.117756
13.9	0.116252
14	0.114771
14.1	0.113312
14.2	0.111878
14.3	0.110463
14.4	0.10907
14.5	0.1077
14.6	0.106349
