LagTime	Correlation

0	0.665256
0.1	0.660239
0.2	0.652758
0.3	0.644726
0.4	0.63663
0.5	0.628596
0.6	0.620653
0.7	0.61281
0.8	0.605069
0.9	0.597432
1	0.589894
1.1	0.582454
1.2	0.575107
1.3	0.56786
1.4	0.560705
1.5	0.553636
1.6	0.546656
1.7	0.539764
1.8	0.532955
1.9	0.52623
2	0.519588
2.1	0.513032
2.2	0.50656
2.3	0.500174
2.4	0.493875
2.5	0.487661
2.6	0.481527
2.7	0.475471
2.8	0.469493
2.9	0.463584
3	0.457747
3.1	0.451983
3.2	0.446295
3.3	0.440675
3.4	0.435126
3.5	0.429643
3.6	0.424226
3.7	0.418882
3.8	0.413611
3.9	0.408407
4	0.403273
4.1	0.398199
4.2	0.39319
4.3	0.388241
4.4	0.383354
4.5	0.378526
4.6	0.373759
4.7	0.36905
4.8	0.364396
4.9	0.359799
5	0.355257
5.1	0.350778
5.2	0.346362
5.3	0.342005
5.4	0.33771
5.5	0.333471
5.6	0.329288
5.7	0.32516
5.8	0.321087
5.9	0.317064
6	0.313096
6.1	0.309177
6.2	0.305307
6.3	0.301486
6.4	0.297716
6.5	0.293998
6.6	0.290324
6.7	0.286694
6.8	0.283114
6.9	0.279579
7	0.276085
7.1	0.272632
7.2	0.269218
7.3	0.265844
7.4	0.262511
7.5	0.259219
7.6	0.255966
7.7	0.252757
7.8	0.24959
7.9	0.246464
8	0.243377
8.1	0.240329
8.2	0.237317
8.3	0.234339
8.4	0.231399
8.5	0.228495
8.6	0.225623
8.7	0.222788
8.8	0.219989
8.9	0.217226
9	0.2145
9.1	0.211808
9.2	0.209149
9.3	0.206524
9.4	0.203929
9.5	0.201367
9.6	0.198834
9.7	0.196332
9.8	0.193865
9.9	0.191428
10	0.189021
10.1	0.186649
10.2	0.18431
10.3	0.182001
10.4	0.179719
10.5	0.177467
10.6	0.175244
10.7	0.173051
10.8	0.17089
10.9	0.168757
11	0.166654
11.1	0.16458
11.2	0.162538
11.3	0.160517
11.4	0.158519
11.5	0.156545
11.6	0.154593
11.7	0.152664
11.8	0.150755
11.9	0.148872
12	0.147012
12.1	0.145177
12.2	0.143365
12.3	0.141572
12.4	0.139798
12.5	0.138042
12.6	0.136309
12.7	0.134601
12.8	0.132917
12.9	0.131252
13	0.129608
13.1	0.127984
13.2	0.126378
13.3	0.124783
13.4	0.123203
13.5	0.121643
13.6	0.120106
13.7	0.118594
13.8	0.117106
13.9	0.115634
14	0.114181
14.1	0.112743
14.2	0.111319
14.3	0.109909
14.4	0.108517
14.5	0.107146
14.6	0.10579
14.7	0.104446
14.8	0.103118
14.9	0.1018
15	0.100495
15.1	0.0992045
15.2	0.0979282
15.3	0.0966678
15.4	0.0954241
15.5	0.0941928
15.6	0.0929773
15.7	0.0917822
15.8	0.0906
15.9	0.0894322
16	0.0882761
16.1	0.0871377
16.2	0.0860189
16.3	0.0849116
16.4	0.0838206
16.5	0.082746
16.6	0.0816829
16.7	0.0806304
16.8	0.0795961
16.9	0.0785769
17	0.0775776
17.1	0.0765961
17.2	0.0756335
17.3	0.0746901
17.4	0.0737565
17.5	0.0728389
17.6	0.0719342
17.7	0.07104
17.8	0.0701633
17.9	0.0692976
18	0.0684435
18.1	0.067602
18.2	0.066766
18.3	0.0659363
18.4	0.0651162
18.5	0.0643035
18.6	0.063502
18.7	0.0627104
18.8	0.0619315
18.9	0.0611606
19	0.0604005
19.1	0.0596546
19.2	0.0589194
19.3	0.0581931
19.4	0.057482
19.5	0.0567853
19.6	0.0561006
19.7	0.0554257
19.8	0.0547573
19.9	0.0540942
20	0.053437
20.1	0.0527884
20.2	0.0521492
