LagTime	Correlation

0	0.666985
0.1	0.66197
0.2	0.654496
0.3	0.64648
0.4	0.638408
0.5	0.630397
0.6	0.622481
0.7	0.614663
0.8	0.606948
0.9	0.59933
1	0.59181
1.1	0.584378
1.2	0.577037
1.3	0.569781
1.4	0.562616
1.5	0.555536
1.6	0.548542
1.7	0.54164
1.8	0.534822
1.9	0.52809
2	0.521445
2.1	0.514889
2.2	0.50842
2.3	0.502033
2.4	0.495728
2.5	0.489502
2.6	0.483356
2.7	0.477291
2.8	0.471303
2.9	0.465389
3	0.459553
3.1	0.45379
3.2	0.448095
3.3	0.442469
3.4	0.436912
3.5	0.43143
3.6	0.426016
3.7	0.420668
3.8	0.41539
3.9	0.410183
4	0.405044
4.1	0.399965
4.2	0.394943
4.3	0.389984
4.4	0.385088
4.5	0.380259
4.6	0.375494
4.7	0.370789
4.8	0.366144
4.9	0.361555
5	0.357021
5.1	0.35254
5.2	0.348111
5.3	0.343738
5.4	0.339421
5.5	0.335163
5.6	0.330964
5.7	0.326821
5.8	0.322731
5.9	0.318692
6	0.314701
6.1	0.31076
6.2	0.306865
6.3	0.303015
6.4	0.299211
6.5	0.295453
6.6	0.291735
6.7	0.288055
6.8	0.284416
6.9	0.280818
7	0.277265
7.1	0.273758
7.2	0.270297
7.3	0.266884
7.4	0.263518
7.5	0.260197
7.6	0.256912
7.7	0.253665
7.8	0.250461
7.9	0.247293
8	0.244165
8.1	0.241074
8.2	0.238021
8.3	0.235008
8.4	0.232035
8.5	0.2291
8.6	0.226203
8.7	0.223344
8.8	0.220524
8.9	0.217743
9	0.215001
9.1	0.212297
9.2	0.20963
9.3	0.206994
9.4	0.204391
9.5	0.201822
9.6	0.199286
9.7	0.196782
9.8	0.194311
9.9	0.191872
10	0.189467
10.1	0.18709
10.2	0.184738
10.3	0.182413
10.4	0.180124
10.5	0.177866
10.6	0.175634
10.7	0.17343
10.8	0.171255
10.9	0.169104
11	0.166968
11.1	0.164851
11.2	0.162751
11.3	0.160676
11.4	0.158618
11.5	0.156578
11.6	0.154558
11.7	0.152556
11.8	0.150574
11.9	0.148612
12	0.146678
12.1	0.144769
12.2	0.142886
12.3	0.141027
12.4	0.139189
12.5	0.13737
12.6	0.135577
12.7	0.133804
12.8	0.132056
12.9	0.130326
13	0.128614
13.1	0.126915
13.2	0.125234
13.3	0.123578
13.4	0.121947
13.5	0.120338
13.6	0.118752
13.7	0.117187
13.8	0.115642
13.9	0.114118
14	0.112617
14.1	0.111144
14.2	0.109693
14.3	0.108262
14.4	0.106858
14.5	0.105476
14.6	0.104116
14.7	0.10278
14.8	0.10146
14.9	0.100159
15	0.0988769
15.1	0.0976062
15.2	0.0963454
15.3	0.0950969
15.4	0.0938614
15.5	0.0926391
15.6	0.0914263
15.7	0.0902251
15.8	0.0890397
15.9	0.0878695
16	0.0867144
16.1	0.0855771
16.2	0.0844599
16.3	0.0833528
16.4	0.0822555
16.5	0.0811677
16.6	0.0800951
16.7	0.0790404
16.8	0.0780052
16.9	0.0769876
17	0.0759818
17.1	0.0749892
17.2	0.0740111
17.3	0.0730405
17.4	0.0720825
17.5	0.0711388
17.6	0.0702056
17.7	0.069285
17.8	0.0683771
17.9	0.0674827
18	0.0666023
18.1	0.0657313
18.2	0.0648704
18.3	0.0640203
18.4	0.0631791
18.5	0.0623466
18.6	0.061527
18.7	0.0607224
18.8	0.0599255
18.9	0.059137
19	0.0583555
19.1	0.0575803
19.2	0.0568219
19.3	0.0560728
19.4	0.0553351
19.5	0.0546084
19.6	0.0538922
19.7	0.0531837
19.8	0.0524851
19.9	0.0517996
20	0.0511235
20.1	0.0504534
20.2	0.0497854
20.3	0.0491218
20.4	0.048465
20.5	0.0478232
20.6	0.047196
20.7	0.046571
20.8	0.0459538
20.9	0.0453503
21	0.0447558
21.1	0.0441668
21.2	0.0435823
21.3	0.043007
21.4	0.0424404
21.5	0.0418838
21.6	0.0413382
21.7	0.0408011
21.8	0.0402705
21.9	0.0397485
22	0.0392329
22.1	0.0387261
22.2	0.0382273
22.3	0.0377369
22.4	0.0372597
22.5	0.0367934
22.6	0.036332
22.7	0.035875
22.8	0.0354212
22.9	0.0349701
23	0.0345245
23.1	0.0340793
23.2	0.0336379
