LagTime	Correlation

0	0.66692
0.1	0.661905
0.2	0.654427
0.3	0.646405
0.4	0.638324
0.5	0.630309
0.6	0.622389
0.7	0.614565
0.8	0.606836
0.9	0.599204
1	0.591672
1.1	0.584241
1.2	0.576908
1.3	0.569666
1.4	0.562519
1.5	0.555472
1.6	0.548512
1.7	0.541638
1.8	0.534849
1.9	0.528149
2	0.521536
2.1	0.51501
2.2	0.508565
2.3	0.502198
2.4	0.495911
2.5	0.489709
2.6	0.483588
2.7	0.477549
2.8	0.471591
2.9	0.465708
3	0.459897
3.1	0.454161
3.2	0.448497
3.3	0.442907
3.4	0.437385
3.5	0.43193
3.6	0.42654
3.7	0.421218
3.8	0.415964
3.9	0.410777
4	0.405654
4.1	0.400592
4.2	0.395595
4.3	0.39066
4.4	0.385784
4.5	0.380965
4.6	0.376209
4.7	0.371512
4.8	0.366876
4.9	0.362301
5	0.35779
5.1	0.353337
5.2	0.348938
5.3	0.344593
5.4	0.340301
5.5	0.336062
5.6	0.331872
5.7	0.327732
5.8	0.323643
5.9	0.319606
6	0.315622
6.1	0.311686
6.2	0.307799
6.3	0.303953
6.4	0.300156
6.5	0.296407
6.6	0.292708
6.7	0.289054
6.8	0.285443
6.9	0.281876
7	0.278351
7.1	0.274877
7.2	0.271449
7.3	0.268065
7.4	0.26472
7.5	0.261418
7.6	0.258155
7.7	0.254929
7.8	0.251739
7.9	0.248587
8	0.245471
8.1	0.242393
8.2	0.239353
8.3	0.236351
8.4	0.233387
8.5	0.230459
8.6	0.227565
8.7	0.224706
8.8	0.221881
8.9	0.219094
9	0.216348
9.1	0.21364
9.2	0.210961
9.3	0.208315
9.4	0.205698
9.5	0.203112
9.6	0.200558
9.7	0.198038
9.8	0.195551
9.9	0.193093
10	0.190666
10.1	0.188271
10.2	0.185906
10.3	0.183569
10.4	0.181266
10.5	0.178987
10.6	0.176735
10.7	0.174514
10.8	0.172327
10.9	0.170169
11	0.168043
11.1	0.165949
11.2	0.163887
11.3	0.161851
11.4	0.15984
11.5	0.157849
11.6	0.155879
11.7	0.15393
11.8	0.152006
11.9	0.150102
12	0.148218
12.1	0.146364
12.2	0.144532
12.3	0.142726
12.4	0.140945
12.5	0.139186
12.6	0.137444
12.7	0.135721
12.8	0.134023
12.9	0.132347
13	0.130693
13.1	0.129057
13.2	0.127437
13.3	0.125838
13.4	0.124263
13.5	0.122708
13.6	0.121169
13.7	0.119646
13.8	0.118143
13.9	0.116659
14	0.115197
14.1	0.113753
14.2	0.112327
14.3	0.110921
14.4	0.109534
14.5	0.108166
14.6	0.106812
14.7	0.105471
14.8	0.10415
14.9	0.102846
15	0.101557
15.1	0.100286
15.2	0.0990357
15.3	0.0978028
15.4	0.0965852
15.5	0.0953867
15.6	0.094203
15.7	0.0930358
15.8	0.0918872
15.9	0.0907549
16	0.0896368
16.1	0.0885345
16.2	0.0874445
16.3	0.0863661
16.4	0.0853033
