LagTime	Correlation

0	0.670848
0.1	0.665829
0.2	0.658346
0.3	0.650315
0.4	0.642224
0.5	0.634199
0.6	0.626266
0.7	0.618432
0.8	0.610699
0.9	0.603065
1	0.595527
1.1	0.58808
1.2	0.580722
1.3	0.573455
1.4	0.566278
1.5	0.559187
1.6	0.552192
1.7	0.545294
1.8	0.538484
1.9	0.531756
2	0.525115
2.1	0.518558
2.2	0.512086
2.3	0.50569
2.4	0.499373
2.5	0.493132
2.6	0.486973
2.7	0.480893
2.8	0.474889
2.9	0.468958
3	0.463094
3.1	0.457299
3.2	0.45158
3.3	0.445932
3.4	0.440355
3.5	0.434848
3.6	0.429406
3.7	0.424035
3.8	0.418731
3.9	0.413495
4	0.408328
4.1	0.40323
4.2	0.398203
4.3	0.39324
4.4	0.388338
4.5	0.383496
4.6	0.378711
4.7	0.373984
4.8	0.369322
4.9	0.364718
5	0.360169
5.1	0.355676
5.2	0.351238
5.3	0.346853
5.4	0.342526
5.5	0.338253
5.6	0.334035
5.7	0.329867
5.8	0.325745
5.9	0.321669
6	0.317638
6.1	0.313651
6.2	0.309712
6.3	0.30582
6.4	0.301979
6.5	0.298187
6.6	0.294444
6.7	0.290747
6.8	0.287097
6.9	0.283493
7	0.279936
7.1	0.276424
7.2	0.272957
7.3	0.26953
7.4	0.266146
7.5	0.262805
7.6	0.259505
7.7	0.25625
7.8	0.253034
7.9	0.249855
8	0.246717
8.1	0.243615
8.2	0.240548
8.3	0.237515
8.4	0.234515
8.5	0.231553
8.6	0.228621
8.7	0.225721
8.8	0.222861
8.9	0.220044
9	0.217262
9.1	0.214511
9.2	0.211791
9.3	0.209105
9.4	0.206451
9.5	0.203829
9.6	0.201243
9.7	0.198682
9.8	0.196151
9.9	0.193655
10	0.191192
10.1	0.188758
10.2	0.186354
10.3	0.183975
10.4	0.181623
10.5	0.1793
10.6	0.177006
10.7	0.174742
10.8	0.172506
10.9	0.170295
11	0.168106
11.1	0.165936
11.2	0.163787
11.3	0.161663
11.4	0.159565
11.5	0.157493
11.6	0.155448
11.7	0.15343
11.8	0.151439
11.9	0.149479
12	0.147548
12.1	0.145643
12.2	0.143765
12.3	0.14191
12.4	0.140081
12.5	0.138277
12.6	0.136498
12.7	0.134744
12.8	0.133008
12.9	0.131293
13	0.129597
13.1	0.127925
13.2	0.126272
13.3	0.124638
13.4	0.123028
13.5	0.121436
13.6	0.119866
13.7	0.118316
13.8	0.116785
13.9	0.115278
14	0.113792
14.1	0.112327
