LagTime	Correlation

0	0.669073
0.1	0.664053
0.2	0.656574
0.3	0.648548
0.4	0.640455
0.5	0.632421
0.6	0.624476
0.7	0.616625
0.8	0.608869
0.9	0.601206
1	0.59364
1.1	0.586169
1.2	0.578795
1.3	0.571513
1.4	0.564323
1.5	0.557223
1.6	0.550213
1.7	0.543294
1.8	0.536462
1.9	0.529715
2	0.523056
2.1	0.516481
2.2	0.509988
2.3	0.503577
2.4	0.497248
2.5	0.490997
2.6	0.484822
2.7	0.478724
2.8	0.472701
2.9	0.466752
3	0.460877
3.1	0.455082
3.2	0.449373
3.3	0.443737
3.4	0.43817
3.5	0.432671
3.6	0.42724
3.7	0.421881
3.8	0.416586
3.9	0.411355
4	0.406193
4.1	0.401095
4.2	0.396059
4.3	0.391081
4.4	0.38616
4.5	0.381298
4.6	0.376491
4.7	0.371742
4.8	0.367053
4.9	0.36242
5	0.357842
5.1	0.353319
5.2	0.348852
5.3	0.344447
5.4	0.340102
5.5	0.335816
5.6	0.331587
5.7	0.327413
5.8	0.323294
5.9	0.319233
6	0.315224
6.1	0.311266
6.2	0.307361
6.3	0.303504
6.4	0.299696
6.5	0.295934
6.6	0.292216
6.7	0.28854
6.8	0.284909
6.9	0.281322
7	0.277777
7.1	0.274278
7.2	0.270825
7.3	0.267416
7.4	0.264048
7.5	0.26072
7.6	0.257434
7.7	0.25419
7.8	0.250987
7.9	0.247821
8	0.244689
8.1	0.241594
8.2	0.238543
8.3	0.235531
8.4	0.232557
8.5	0.229621
8.6	0.226726
8.7	0.223867
8.8	0.221045
8.9	0.21826
9	0.215509
9.1	0.212795
9.2	0.210119
9.3	0.207478
9.4	0.204869
9.5	0.202294
9.6	0.199746
9.7	0.197227
9.8	0.19474
9.9	0.192277
10	0.18984
10.1	0.187435
10.2	0.185057
10.3	0.182715
10.4	0.180409
10.5	0.178132
10.6	0.175881
10.7	0.173661
10.8	0.171465
10.9	0.169296
11	0.167154
11.1	0.165041
11.2	0.162961
11.3	0.160913
11.4	0.158887
11.5	0.156889
11.6	0.154917
11.7	0.152969
11.8	0.151043
11.9	0.149141
12	0.147259
12.1	0.145404
12.2	0.143577
12.3	0.141772
12.4	0.139994
12.5	0.13824
12.6	0.136504
12.7	0.13479
12.8	0.133096
12.9	0.131424
13	0.129769
13.1	0.128128
13.2	0.126508
13.3	0.124909
13.4	0.123331
13.5	0.121773
13.6	0.120234
13.7	0.118713
13.8	0.117212
13.9	0.115733
14	0.114273
14.1	0.112833
14.2	0.111416
14.3	0.110019
14.4	0.108638
14.5	0.107275
14.6	0.105932
14.7	0.104604
14.8	0.103297
14.9	0.102007
15	0.10073
15.1	0.0994737
15.2	0.0982352
15.3	0.09701
15.4	0.0957999
15.5	0.0946017
15.6	0.0934159
15.7	0.0922468
15.8	0.0910906
15.9	0.0899451
16	0.0888168
16.1	0.0877047
16.2	0.0866056
16.3	0.0855162
16.4	0.0844353
16.5	0.083371
16.6	0.0823192
16.7	0.0812835
16.8	0.08026
16.9	0.0792488
17	0.0782483
17.1	0.0772583
17.2	0.0762825
17.3	0.0753193
17.4	0.0743751
17.5	0.0734489
17.6	0.0725411
17.7	0.0716474
17.8	0.0707635
17.9	0.0698838
18	0.069012
18.1	0.0681488
18.2	0.067293
18.3	0.0664441
18.4	0.0656068
18.5	0.0647788
18.6	0.0639614
18.7	0.063154
18.8	0.0623555
18.9	0.0615703
19	0.060795
19.1	0.0600264
19.2	0.0592686
19.3	0.0585189
19.4	0.0577788
19.5	0.057049
19.6	0.056327
19.7	0.0556085
19.8	0.0549004
19.9	0.0542048
20	0.0535226
20.1	0.0528449
20.2	0.0521714
20.3	0.0515097
20.4	0.0508573
20.5	0.0502146
20.6	0.0495814
20.7	0.0489542
20.8	0.0483358
20.9	0.0477229
21	0.0471201
21.1	0.0465228
21.2	0.0459372
21.3	0.0453617
21.4	0.0447986
21.5	0.0442484
21.6	0.0437037
21.7	0.0431614
21.8	0.0426231
21.9	0.0420904
22	0.0415678
22.1	0.0410524
22.2	0.0405378
22.3	0.0400264
22.4	0.0395231
22.5	0.0390279
22.6	0.0385398
22.7	0.0380562
22.8	0.0375744
22.9	0.0370983
23	0.0366243
23.1	0.0361574
23.2	0.0356992
23.3	0.0352518
23.4	0.0348075
23.5	0.0343664
23.6	0.0339274
23.7	0.0334973
23.8	0.0330753
23.9	0.0326597
24	0.0322493
24.1	0.0318438
24.2	0.0314437
24.3	0.0310477
24.4	0.0306547
24.5	0.0302677
24.6	0.0298871
24.7	0.0295143
24.8	0.0291497
24.9	0.0287947
25	0.028448
25.1	0.0281103
25.2	0.0277768
25.3	0.0274451
25.4	0.0271146
25.5	0.0267956
25.6	0.0264864
25.7	0.026184
25.8	0.0258865
25.9	0.0255884
26	0.0252933
26.1	0.0249997
26.2	0.024709
26.3	0.0244239
26.4	0.0241402
26.5	0.023857
26.6	0.0235785
26.7	0.0233079
26.8	0.0230391
26.9	0.0227757
27	0.022519
27.1	0.0222642
27.2	0.0220063
27.3	0.0217522
27.4	0.0215008
27.5	0.0212551
27.6	0.0210122
27.7	0.0207685
27.8	0.0205222
27.9	0.0202738
28	0.0200327
28.1	0.0197916
28.2	0.0195543
28.3	0.0193182
28.4	0.0190855
28.5	0.0188557
28.6	0.0186243
28.7	0.0183983
28.8	0.0181772
28.9	0.0179573
29	0.0177388
29.1	0.0175236
29.2	0.0173077
29.3	0.0170942
29.4	0.016887
29.5	0.0166867
29.6	0.0164885
29.7	0.0162918
29.8	0.0160952
29.9	0.0159052
