LagTime	Correlation

0	0.664574
0.1	0.659554
0.2	0.652073
0.3	0.644047
0.4	0.635958
0.5	0.627928
0.6	0.619988
0.7	0.612147
0.8	0.604404
0.9	0.596758
1	0.589212
1.1	0.581769
1.2	0.574421
1.3	0.567169
1.4	0.560007
1.5	0.552936
1.6	0.545956
1.7	0.539067
1.8	0.532271
1.9	0.525567
2	0.518952
2.1	0.512423
2.2	0.505976
2.3	0.499607
2.4	0.493315
2.5	0.487103
2.6	0.480969
2.7	0.474911
2.8	0.468927
2.9	0.463016
3	0.457183
3.1	0.45142
3.2	0.445733
3.3	0.440119
3.4	0.434579
3.5	0.42911
3.6	0.423714
3.7	0.418391
3.8	0.413136
3.9	0.407948
4	0.402823
4.1	0.397762
4.2	0.392763
4.3	0.387825
4.4	0.382952
4.5	0.378135
4.6	0.373379
4.7	0.368687
4.8	0.364059
4.9	0.359487
5	0.354972
5.1	0.350515
5.2	0.346111
5.3	0.34176
5.4	0.33746
5.5	0.333209
5.6	0.329018
5.7	0.324878
5.8	0.320789
5.9	0.316747
6	0.312757
6.1	0.308821
6.2	0.304932
6.3	0.301092
6.4	0.2973
6.5	0.293551
6.6	0.289847
6.7	0.28619
6.8	0.282579
6.9	0.279016
7	0.275502
7.1	0.272034
7.2	0.268609
7.3	0.265227
7.4	0.261887
7.5	0.258592
7.6	0.255341
7.7	0.252129
7.8	0.248958
7.9	0.24583
8	0.242741
8.1	0.23969
8.2	0.236682
8.3	0.233718
8.4	0.230797
8.5	0.227914
8.6	0.225072
8.7	0.222263
8.8	0.219484
8.9	0.21674
9	0.214026
9.1	0.211341
9.2	0.208692
9.3	0.206077
9.4	0.203492
9.5	0.200941
9.6	0.19842
9.7	0.195936
9.8	0.193484
9.9	0.191063
10	0.188673
10.1	0.186315
10.2	0.183987
10.3	0.181687
10.4	0.17942
10.5	0.177184
10.6	0.174978
10.7	0.172801
10.8	0.170651
10.9	0.168526
11	0.166429
11.1	0.164359
11.2	0.162314
11.3	0.160297
11.4	0.158309
11.5	0.156347
11.6	0.154407
11.7	0.152488
11.8	0.15059
11.9	0.148715
12	0.146861
12.1	0.14503
12.2	0.143225
12.3	0.14144
12.4	0.139674
12.5	0.137924
12.6	0.136197
12.7	0.134492
12.8	0.132813
12.9	0.131156
13	0.129523
13.1	0.127912
13.2	0.126323
13.3	0.124754
13.4	0.123209
13.5	0.121683
13.6	0.120174
13.7	0.118681
13.8	0.11721
13.9	0.115762
14	0.114334
14.1	0.112924
14.2	0.111529
14.3	0.110152
14.4	0.108794
14.5	0.107458
14.6	0.106138
14.7	0.104835
14.8	0.103552
14.9	0.102287
15	0.101038
15.1	0.0998017
15.2	0.0985814
15.3	0.0973804
15.4	0.0961934
15.5	0.0950225
15.6	0.0938624
15.7	0.0927162
15.8	0.0915841
15.9	0.0904625
16	0.0893569
16.1	0.0882681
16.2	0.0872003
16.3	0.0861461
16.4	0.0851073
16.5	0.0840845
16.6	0.0830755
16.7	0.0820834
16.8	0.0811097
16.9	0.0801503
17	0.0792047
17.1	0.0782718
17.2	0.0773496
17.3	0.0764434
17.4	0.0755531
17.5	0.0746735
17.6	0.0738024
17.7	0.0729378
17.8	0.0720854
17.9	0.0712425
18	0.0704095
18.1	0.0695818
18.2	0.0687625
18.3	0.0679503
18.4	0.0671402
18.5	0.0663347
18.6	0.0655361
18.7	0.0647449
18.8	0.0639621
18.9	0.063194
19	0.0624409
19.1	0.0616956
19.2	0.0609563
19.3	0.060226
19.4	0.0595
19.5	0.0587846
19.6	0.0580816
19.7	0.0573908
19.8	0.0567078
19.9	0.0560314
20	0.0553622
20.1	0.0546987
20.2	0.0540419
20.3	0.0533895
20.4	0.0527453
20.5	0.0521092
20.6	0.0514785
20.7	0.0508486
20.8	0.0502262
20.9	0.049616
21	0.0490132
21.1	0.0484173
21.2	0.047825
21.3	0.0472334
21.4	0.0466433
21.5	0.0460555
21.6	0.0454708
21.7	0.0448882
21.8	0.0443059
21.9	0.043725
22	0.0431504
22.1	0.0425877
22.2	0.042036
22.3	0.0414938
22.4	0.0409583
22.5	0.0404256
22.6	0.0398966
22.7	0.0393753
22.8	0.0388639
22.9	0.0383614
23	0.0378673
23.1	0.0373848
23.2	0.0369093
23.3	0.0364427
23.4	0.035984
23.5	0.03553
23.6	0.0350804
23.7	0.0346382
23.8	0.0342015
23.9	0.0337735
24	0.0333516
24.1	0.0329379
24.2	0.0325315
24.3	0.0321361
24.4	0.0317514
24.5	0.0313702
24.6	0.0309931
24.7	0.0306238
24.8	0.030262
24.9	0.0299104
25	0.0295617
25.1	0.0292168
25.2	0.0288749
25.3	0.0285401
25.4	0.0282052
25.5	0.027869
25.6	0.0275356
25.7	0.0272003
25.8	0.0268634
25.9	0.0265287
26	0.0261926
26.1	0.0258556
26.2	0.0255241
26.3	0.0252044
26.4	0.0248887
26.5	0.0245777
26.6	0.0242734
26.7	0.0239755
26.8	0.0236837
26.9	0.023396
27	0.0231109
27.1	0.022829
27.2	0.0225541
27.3	0.022281
27.4	0.0220091
27.5	0.0217393
27.6	0.0214715
27.7	0.0212073
27.8	0.0209488
27.9	0.0207002
28	0.020457
28.1	0.020218
28.2	0.0199839
28.3	0.0197531
28.4	0.0195257
28.5	0.0193036
28.6	0.0190901
28.7	0.0188812
28.8	0.0186783
28.9	0.0184807
29	0.018289
29.1	0.0181027
29.2	0.0179215
29.3	0.0177429
29.4	0.017569
29.5	0.0174008
29.6	0.0172346
29.7	0.0170708
29.8	0.0169083
29.9	0.0167543
30	0.0166026
30.1	0.0164533
30.2	0.0163037
30.3	0.016152
30.4	0.0159962
30.5	0.0158345
30.6	0.0156717
30.7	0.0155137
30.8	0.0153589
30.9	0.0152116
31	0.0150707
31.1	0.014937
31.2	0.0148091
31.3	0.0146841
31.4	0.0145596
31.5	0.0144371
31.6	0.0143158
31.7	0.0141896
31.8	0.0140665
31.9	0.013945
32	0.013826
32.1	0.0137029
32.2	0.0135783
32.3	0.0134487
32.4	0.0133197
32.5	0.0131889
32.6	0.0130588
32.7	0.0129319
32.8	0.0128064
32.9	0.0126779
33	0.0125477
33.1	0.0124188
33.2	0.0122917
33.3	0.0121622
33.4	0.0120339
33.5	0.0119072
33.6	0.0117807
33.7	0.011656
33.8	0.0115355
33.9	0.0114149
34	0.0112961
34.1	0.011181
34.2	0.0110686
34.3	0.0109564
34.4	0.0108483
34.5	0.0107407
34.6	0.0106323
34.7	0.010529
34.8	0.0104322
34.9	0.0103439
35	0.0102574
35.1	0.0101701
35.2	0.010086
35.3	0.0100045
35.4	0.00992356
35.5	0.00984134
35.6	0.00975757
35.7	0.00967376
35.8	0.00959084
35.9	0.00951154
36	0.00943943
36.1	0.0093693
36.2	0.00930322
36.3	0.00923737
36.4	0.00917178
36.5	0.00910066
36.6	0.00902655
36.7	0.00895098
36.8	0.00887724
36.9	0.00880845
37	0.00873788
37.1	0.00866736
37.2	0.00859758
37.3	0.00852641
37.4	0.00845803
37.5	0.0083934
37.6	0.00833398
37.7	0.00827905
37.8	0.00822149
37.9	0.00816282
38	0.00810069
38.1	0.0080381
38.2	0.00797835
38.3	0.00792102
38.4	0.00786296
38.5	0.00780161
38.6	0.00773974
38.7	0.00767706
38.8	0.00761766
38.9	0.00755951
39	0.00750196
39.1	0.00744878
39.2	0.00739568
39.3	0.00734696
39.4	0.00729674
39.5	0.00724886
39.6	0.00720172
39.7	0.0071592
39.8	0.00711739
39.9	0.00707514
40	0.00703013
40.1	0.00698236
40.2	0.00693165
40.3	0.00687964
40.4	0.00682709
40.5	0.00677498
40.6	0.00672798
40.7	0.00668551
40.8	0.00664898
40.9	0.00661695
41	0.00658075
41.1	0.00653766
41.2	0.00648946
41.3	0.00643832
41.4	0.0063858
41.5	0.00633511
41.6	0.00628586
41.7	0.00624252
41.8	0.0062026
41.9	0.00617054
42	0.00614221
42.1	0.00611204
42.2	0.00607772
42.3	0.00603742
42.4	0.00599555
42.5	0.00595529
42.6	0.0059178
42.7	0.00588102
42.8	0.00584126
42.9	0.00580207
43	0.00575944
43.1	0.00571582
43.2	0.00566989
43.3	0.00562127
43.4	0.00556349
43.5	0.00549649
43.6	0.00542713
43.7	0.00535283
43.8	0.00528069
43.9	0.00521269
44	0.00514494
44.1	0.00507469
44.2	0.0050019
44.3	0.00492843
44.4	0.00485352
44.5	0.00477899
44.6	0.00470288
44.7	0.00462969
44.8	0.00455889
44.9	0.00448757
45	0.00441251
45.1	0.00433809
45.2	0.00426836
45.3	0.00419453
45.4	0.00411948
45.5	0.00404634
45.6	0.00397283
45.7	0.00389961
45.8	0.00382936
45.9	0.0037633
46	0.00370444
46.1	0.00364996
46.2	0.00359766
46.3	0.00355272
46.4	0.00351133
46.5	0.00346153
46.6	0.00340464
46.7	0.00334611
46.8	0.00329042
46.9	0.00324018
47	0.00318669
47.1	0.00312926
47.2	0.00306781
47.3	0.0030124
47.4	0.0029607
47.5	0.00291367
47.6	0.00287004
47.7	0.00282681
47.8	0.00278499
47.9	0.00274596
48	0.0027112
48.1	0.0026793
48.2	0.00265118
48.3	0.00262481
48.4	0.00260052
48.5	0.00257847
48.6	0.00255809
48.7	0.0025356
48.8	0.00251142
48.9	0.00248789
49	0.00246486
49.1	0.00244324
49.2	0.00242174
49.3	0.00240219
49.4	0.00238368
49.5	0.00236798
49.6	0.00235501
49.7	0.00234143
49.8	0.00232671
49.9	0.00231195
50	0.00229621
50.1	0.00228455
50.2	0.00227023
50.3	0.00225342
50.4	0.00222972
50.5	0.00220578
50.6	0.00217598
50.7	0.0021459
