LagTime	Correlation

0	0.672969
0.1	0.667951
0.2	0.660465
0.3	0.652429
0.4	0.644331
0.5	0.636295
0.6	0.628345
0.7	0.620488
0.8	0.612731
0.9	0.605075
1	0.597513
1.1	0.590043
1.2	0.582663
1.3	0.575372
1.4	0.568172
1.5	0.561059
1.6	0.554029
1.7	0.547077
1.8	0.540207
1.9	0.533423
2	0.52672
2.1	0.5201
2.2	0.513567
2.3	0.507117
2.4	0.500754
2.5	0.494475
2.6	0.488278
2.7	0.48216
2.8	0.476119
2.9	0.470154
3	0.464257
3.1	0.458434
3.2	0.452686
3.3	0.44701
3.4	0.441407
3.5	0.43588
3.6	0.430428
3.7	0.425047
3.8	0.419735
3.9	0.414495
4	0.40932
4.1	0.404213
4.2	0.399174
4.3	0.394206
4.4	0.389303
4.5	0.384462
4.6	0.37968
4.7	0.374953
4.8	0.370279
4.9	0.365667
5	0.36111
5.1	0.35661
5.2	0.352166
5.3	0.347774
5.4	0.343437
5.5	0.339148
5.6	0.334911
5.7	0.330725
5.8	0.326599
5.9	0.322528
6	0.31851
6.1	0.314537
6.2	0.310615
6.3	0.306739
6.4	0.302905
6.5	0.299118
6.6	0.29538
6.7	0.291685
6.8	0.288033
6.9	0.284426
7	0.280859
7.1	0.277332
7.2	0.273848
7.3	0.270404
7.4	0.267004
7.5	0.263649
7.6	0.260337
7.7	0.257062
7.8	0.253824
7.9	0.250624
8	0.247463
8.1	0.244341
8.2	0.241259
8.3	0.238218
8.4	0.235215
8.5	0.232243
8.6	0.229307
8.7	0.226405
8.8	0.223538
8.9	0.220702
9	0.217896
9.1	0.215123
9.2	0.212383
9.3	0.209674
9.4	0.207002
9.5	0.204369
9.6	0.201772
9.7	0.199207
9.8	0.196672
9.9	0.19417
10	0.191703
10.1	0.189267
10.2	0.18686
10.3	0.184483
10.4	0.182137
10.5	0.179819
10.6	0.177531
10.7	0.175274
10.8	0.173048
10.9	0.170846
11	0.168675
11.1	0.166535
11.2	0.16442
11.3	0.16234
11.4	0.160291
11.5	0.158273
11.6	0.15628
11.7	0.154314
11.8	0.152375
11.9	0.150465
12	0.148582
12.1	0.146729
12.2	0.144897
12.3	0.143079
12.4	0.141276
12.5	0.139492
12.6	0.137732
12.7	0.135996
12.8	0.13429
12.9	0.132614
13	0.130966
13.1	0.129342
13.2	0.127735
13.3	0.126141
13.4	0.124573
13.5	0.123028
13.6	0.121504
13.7	0.119996
13.8	0.118506
13.9	0.11704
14	0.115594
14.1	0.114168
14.2	0.112752
14.3	0.111344
14.4	0.109946
14.5	0.108563
14.6	0.1072
14.7	0.105856
14.8	0.104529
14.9	0.103223
15	0.101935
15.1	0.100661
15.2	0.0993959
15.3	0.0981427
15.4	0.0969009
15.5	0.0956687
15.6	0.0944445
15.7	0.0932351
15.8	0.0920424
15.9	0.0908668
16	0.0897031
16.1	0.0885544
16.2	0.0874197
16.3	0.086301
16.4	0.0852017
16.5	0.0841218
16.6	0.0830641
16.7	0.0820256
16.8	0.0810026
16.9	0.0799948
17	0.0789972
17.1	0.0780108
17.2	0.077035
17.3	0.076075
17.4	0.0751345
17.5	0.0742138
17.6	0.0733044
17.7	0.0724048
17.8	0.0715183
17.9	0.0706415
18	0.0697735
18.1	0.0689161
18.2	0.0680666
18.3	0.0672224
18.4	0.0663909
18.5	0.0655724
18.6	0.0647647
18.7	0.0639686
18.8	0.0631804
18.9	0.0623986
19	0.0616252
19.1	0.0608624
19.2	0.0601088
19.3	0.0593634
19.4	0.0586241
19.5	0.0578885
19.6	0.0571639
19.7	0.0564527
19.8	0.0557453
19.9	0.0550427
20	0.0543488
20.1	0.0536675
20.2	0.053002
20.3	0.0523531
20.4	0.0517182
20.5	0.0510951
20.6	0.0504802
20.7	0.049872
20.8	0.0492713
20.9	0.0486777
21	0.0480927
21.1	0.0475088
21.2	0.0469296
21.3	0.0463529
21.4	0.045777
21.5	0.0452105
21.6	0.0446525
21.7	0.0441014
21.8	0.0435576
21.9	0.0430307
22	0.0425109
22.1	0.0419964
22.2	0.0414836
22.3	0.0409749
22.4	0.0404701
22.5	0.0399759
22.6	0.0394925
22.7	0.0390138
22.8	0.0385426
22.9	0.0380781
23	0.0376231
23.1	0.0371715
23.2	0.0367269
23.3	0.0362922
23.4	0.0358593
23.5	0.0354315
23.6	0.0350063
23.7	0.0345817
23.8	0.0341577
23.9	0.033735
24	0.0333219
24.1	0.0329147
24.2	0.0325126
24.3	0.0321118
24.4	0.0317116
24.5	0.0313145
24.6	0.0309207
24.7	0.0305327
24.8	0.030149
24.9	0.0297659
25	0.0293881
25.1	0.0290184
25.2	0.0286522
25.3	0.0282924
25.4	0.0279367
25.5	0.027585
25.6	0.0272374
25.7	0.0268972
25.8	0.0265608
25.9	0.026225
26	0.0258927
26.1	0.0255698
26.2	0.0252482
26.3	0.0249309
26.4	0.0246157
26.5	0.0243046
26.6	0.0239969
26.7	0.0236933
26.8	0.0233905
26.9	0.0230936
27	0.0228009
27.1	0.0225096
27.2	0.0222156
27.3	0.0219177
27.4	0.0216207
27.5	0.0213282
27.6	0.0210376
27.7	0.0207473
27.8	0.0204538
27.9	0.0201597
28	0.0198707
28.1	0.0195929
28.2	0.0193186
28.3	0.01905
28.4	0.0187891
28.5	0.0185346
28.6	0.0182845
28.7	0.0180392
28.8	0.0178001
28.9	0.0175639
29	0.0173345
29.1	0.017112
29.2	0.0168935
29.3	0.0166732
29.4	0.0164614
29.5	0.0162569
29.6	0.0160597
29.7	0.0158669
29.8	0.0156757
29.9	0.0154934
30	0.0153136
30.1	0.0151355
30.2	0.0149566
30.3	0.0147782
30.4	0.0146023
30.5	0.014423
30.6	0.0142423
30.7	0.0140629
30.8	0.0138884
30.9	0.0137159
31	0.0135434
31.1	0.0133707
31.2	0.0132013
31.3	0.0130362
31.4	0.0128717
31.5	0.0127168
31.6	0.0125705
31.7	0.0124326
31.8	0.0122973
31.9	0.0121671
32	0.0120451
32.1	0.0119294
32.2	0.0118201
32.3	0.0117161
32.4	0.0116168
32.5	0.0115207
32.6	0.0114304
32.7	0.0113451
32.8	0.0112594
32.9	0.0111705
33	0.0110851
33.1	0.0109967
33.2	0.0109059
33.3	0.0108134
33.4	0.0107209
33.5	0.010629
33.6	0.010541
33.7	0.0104593
33.8	0.0103795
33.9	0.0102993
34	0.0102237
34.1	0.0101452
34.2	0.0100652
34.3	0.0099863
34.4	0.00990506
34.5	0.00981954
34.6	0.00973204
34.7	0.00964827
34.8	0.00956382
34.9	0.00947671
35	0.00938649
35.1	0.00929919
35.2	0.00921805
35.3	0.0091418
35.4	0.00905928
35.5	0.00897361
35.6	0.00888671
35.7	0.00879877
35.8	0.00870734
35.9	0.00861299
36	0.00851614
36.1	0.00841585
36.2	0.00831461
36.3	0.0082133
36.4	0.00811065
36.5	0.00800664
36.6	0.00790704
36.7	0.00781429
36.8	0.00772633
36.9	0.00764436
37	0.0075635
37.1	0.00748204
37.2	0.00740836
37.3	0.00733189
37.4	0.00725043
