LagTime	Correlation

0	0.666177
0.1	0.661156
0.2	0.653675
0.3	0.645653
0.4	0.637567
0.5	0.629544
0.6	0.621612
0.7	0.613774
0.8	0.606034
0.9	0.59839
1	0.590845
1.1	0.583393
1.2	0.576042
1.3	0.568784
1.4	0.56162
1.5	0.55455
1.6	0.547571
1.7	0.540675
1.8	0.533869
1.9	0.527152
2	0.52052
2.1	0.513972
2.2	0.50751
2.3	0.501131
2.4	0.494835
2.5	0.488621
2.6	0.482486
2.7	0.476426
2.8	0.470442
2.9	0.464533
3	0.458701
3.1	0.452939
3.2	0.447248
3.3	0.441627
3.4	0.436074
3.5	0.430594
3.6	0.425187
3.7	0.419852
3.8	0.414592
3.9	0.409402
4	0.404278
4.1	0.399221
4.2	0.394226
4.3	0.389292
4.4	0.384422
4.5	0.379613
4.6	0.374863
4.7	0.370173
4.8	0.365543
4.9	0.360969
5	0.356445
5.1	0.351975
5.2	0.347562
5.3	0.343209
5.4	0.338913
5.5	0.334665
5.6	0.330463
5.7	0.326309
5.8	0.322208
5.9	0.318157
6	0.314155
6.1	0.310205
6.2	0.306305
6.3	0.30246
6.4	0.298665
6.5	0.294914
6.6	0.291211
6.7	0.287558
6.8	0.28395
6.9	0.280385
7	0.276862
7.1	0.273381
7.2	0.269941
7.3	0.266547
7.4	0.263195
7.5	0.259885
7.6	0.256622
7.7	0.253403
7.8	0.250226
7.9	0.24709
8	0.243992
8.1	0.240937
8.2	0.237919
8.3	0.234938
8.4	0.231995
8.5	0.229091
8.6	0.226224
8.7	0.223395
8.8	0.220607
8.9	0.217851
9	0.215132
9.1	0.212453
9.2	0.209807
9.3	0.207191
9.4	0.20461
9.5	0.202064
9.6	0.199554
9.7	0.197076
9.8	0.194626
9.9	0.192205
10	0.189815
10.1	0.187457
10.2	0.185129
10.3	0.182833
10.4	0.18057
10.5	0.178332
10.6	0.176118
10.7	0.173925
10.8	0.171756
10.9	0.169608
11	0.167482
11.1	0.165376
11.2	0.163292
11.3	0.161227
11.4	0.159184
11.5	0.157167
11.6	0.15517
11.7	0.153196
11.8	0.151243
11.9	0.149316
12	0.147414
12.1	0.145536
12.2	0.14368
12.3	0.141848
12.4	0.140036
12.5	0.138247
12.6	0.136477
12.7	0.134731
12.8	0.133011
12.9	0.131314
13	0.129642
13.1	0.127992
13.2	0.126363
13.3	0.124757
13.4	0.123173
13.5	0.121613
13.6	0.120072
13.7	0.118551
13.8	0.117052
13.9	0.115574
14	0.114116
14.1	0.112673
14.2	0.111245
14.3	0.109833
14.4	0.10844
14.5	0.107063
14.6	0.105699
14.7	0.104356
14.8	0.103031
14.9	0.101726
15	0.100445
15.1	0.0991874
15.2	0.0979527
15.3	0.0967371
15.4	0.0955396
15.5	0.0943566
15.6	0.0931851
15.7	0.0920287
15.8	0.090884
15.9	0.0897511
16	0.0886348
16.1	0.0875332
16.2	0.0864433
16.3	0.085365
16.4	0.0843028
16.5	0.0832529
16.6	0.0822146
16.7	0.0811914
16.8	0.0801849
16.9	0.0791902
17	0.0782075
17.1	0.0772378
17.2	0.0762783
17.3	0.0753245
17.4	0.0743783
17.5	0.0734461
17.6	0.0725298
17.7	0.0716274
17.8	0.0707343
17.9	0.069852
18	0.0689796
18.1	0.0681154
18.2	0.0672596
18.3	0.066411
18.4	0.0655751
18.5	0.0647535
18.6	0.063946
18.7	0.0631515
18.8	0.0623671
18.9	0.0615908
19	0.0608192
19.1	0.0600567
19.2	0.0593131
19.3	0.0585832
19.4	0.0578597
19.5	0.0571442
19.6	0.0564414
19.7	0.0557504
19.8	0.0550709
19.9	0.0543966
20	0.0537286
20.1	0.0530651
20.2	0.0524079
20.3	0.0517571
20.4	0.0511149
20.5	0.0504859
20.6	0.0498704
20.7	0.0492702
20.8	0.0486816
20.9	0.0480994
21	0.047521
21.1	0.0469493
21.2	0.046383
21.3	0.0458242
21.4	0.0452739
21.5	0.0447335
21.6	0.0442013
21.7	0.043674
21.8	0.043153
21.9	0.0426416
22	0.0421355
22.1	0.0416358
22.2	0.0411386
22.3	0.0406429
22.4	0.0401498
22.5	0.0396622
22.6	0.0391764
22.7	0.038699
22.8	0.0382303
22.9	0.0377662
23	0.0372997
23.1	0.0368356
23.2	0.0363694
23.3	0.0359029
23.4	0.0354397
23.5	0.0349802
23.6	0.0345209
23.7	0.0340655
23.8	0.033617
23.9	0.0331771
24	0.032746
24.1	0.0323231
24.2	0.0319076
24.3	0.0314942
24.4	0.0310776
24.5	0.030662
24.6	0.0302595
24.7	0.0298604
24.8	0.0294693
24.9	0.029082
25	0.0286965
25.1	0.0283159
25.2	0.0279385
25.3	0.027566
25.4	0.0272016
25.5	0.0268439
25.6	0.0264892
25.7	0.0261397
25.8	0.0257953
25.9	0.0254545
26	0.025121
26.1	0.0247903
26.2	0.0244652
26.3	0.024145
26.4	0.0238335
26.5	0.0235273
26.6	0.0232261
26.7	0.0229315
26.8	0.0226467
26.9	0.0223749
27	0.0221069
27.1	0.0218358
27.2	0.0215619
27.3	0.0212887
27.4	0.021016
27.5	0.0207444
27.6	0.0204735
27.7	0.0201996
27.8	0.0199249
27.9	0.0196509
28	0.0193754
28.1	0.0191056
28.2	0.0188425
28.3	0.0185831
28.4	0.0183341
28.5	0.0180953
28.6	0.0178613
28.7	0.0176267
28.8	0.0173943
28.9	0.0171693
29	0.0169498
29.1	0.0167361
29.2	0.0165267
29.3	0.0163213
29.4	0.0161182
29.5	0.0159181
29.6	0.0157207
29.7	0.0155264
29.8	0.0153383
29.9	0.0151496
30	0.0149573
30.1	0.014771
30.2	0.0145865
30.3	0.0144051
30.4	0.0142247
30.5	0.0140409
30.6	0.0138554
30.7	0.0136732
30.8	0.0134975
30.9	0.0133236
31	0.0131543
31.1	0.0129921
31.2	0.0128331
31.3	0.0126717
31.4	0.0125135
31.5	0.0123574
31.6	0.0122026
31.7	0.0120513
31.8	0.0119042
31.9	0.0117545
32	0.0116076
32.1	0.0114645
32.2	0.0113245
32.3	0.011188
