LagTime	Correlation

0	0.667763
0.1	0.662749
0.2	0.655275
0.3	0.64726
0.4	0.639182
0.5	0.631162
0.6	0.623228
0.7	0.615384
0.8	0.607633
0.9	0.599981
1	0.592427
1.1	0.584968
1.2	0.577603
1.3	0.570332
1.4	0.56315
1.5	0.556058
1.6	0.549056
1.7	0.542145
1.8	0.535326
1.9	0.528594
2	0.521946
2.1	0.51538
2.2	0.5089
2.3	0.502508
2.4	0.496203
2.5	0.489977
2.6	0.48383
2.7	0.477762
2.8	0.471769
2.9	0.46585
3	0.460006
3.1	0.454234
3.2	0.448532
3.3	0.442904
3.4	0.437345
3.5	0.431857
3.6	0.426442
3.7	0.421098
3.8	0.415827
3.9	0.410621
4	0.405477
4.1	0.400394
4.2	0.395371
4.3	0.390414
4.4	0.385523
4.5	0.380696
4.6	0.375929
4.7	0.371222
4.8	0.366574
4.9	0.361982
5	0.357445
5.1	0.352965
5.2	0.348541
5.3	0.344172
5.4	0.339856
5.5	0.335593
5.6	0.331379
5.7	0.327219
5.8	0.323116
5.9	0.319065
6	0.315069
6.1	0.311126
6.2	0.307235
6.3	0.303398
6.4	0.299612
6.5	0.295871
6.6	0.292178
6.7	0.288534
6.8	0.28494
6.9	0.281388
7	0.277879
7.1	0.274411
7.2	0.270982
7.3	0.267591
7.4	0.26424
7.5	0.260932
7.6	0.257659
7.7	0.254419
7.8	0.251212
7.9	0.248046
8	0.244917
8.1	0.241827
8.2	0.238773
8.3	0.235758
8.4	0.232781
8.5	0.229837
8.6	0.226926
8.7	0.22405
8.8	0.221211
8.9	0.218416
9	0.215662
9.1	0.212942
9.2	0.210256
9.3	0.207606
9.4	0.204988
9.5	0.202407
9.6	0.199864
9.7	0.197355
9.8	0.19488
9.9	0.192436
10	0.190023
10.1	0.187639
10.2	0.185283
10.3	0.182958
10.4	0.180662
10.5	0.1784
10.6	0.176169
10.7	0.17397
10.8	0.171795
10.9	0.169648
11	0.167527
11.1	0.165438
11.2	0.16338
11.3	0.161353
11.4	0.159352
11.5	0.157382
11.6	0.155439
11.7	0.153522
11.8	0.15163
11.9	0.149765
12	0.147921
12.1	0.146093
12.2	0.144283
12.3	0.142493
12.4	0.140722
12.5	0.138967
12.6	0.137232
12.7	0.135514
12.8	0.133818
12.9	0.132145
13	0.130495
13.1	0.128866
13.2	0.127258
13.3	0.125673
13.4	0.124109
13.5	0.122566
13.6	0.121044
13.7	0.119539
13.8	0.118046
13.9	0.116573
14	0.115118
14.1	0.113683
14.2	0.11227
14.3	0.11088
14.4	0.109511
14.5	0.108155
14.6	0.106815
14.7	0.10549
14.8	0.104177
14.9	0.102876
15	0.101589
15.1	0.100313
15.2	0.0990471
15.3	0.0977984
15.4	0.0965663
15.5	0.0953496
15.6	0.0941476
15.7	0.0929553
15.8	0.0917791
15.9	0.0906221
16	0.0894793
16.1	0.0883505
16.2	0.0872317
16.3	0.086123
16.4	0.0850242
16.5	0.0839394
16.6	0.082865
16.7	0.0818056
16.8	0.0807558
16.9	0.0797121
17	0.078679
17.1	0.07766
17.2	0.076654
17.3	0.0756572
17.4	0.0746719
17.5	0.0737041
17.6	0.0727507
17.7	0.0718087
17.8	0.0708783
17.9	0.0699594
18	0.0690521
18.1	0.0681581
18.2	0.067279
18.3	0.0664148
18.4	0.0655576
18.5	0.0647034
18.6	0.0638541
18.7	0.0630122
18.8	0.062175
18.9	0.0613436
19	0.0605238
19.1	0.0597206
19.2	0.0589286
19.3	0.058145
19.4	0.0573697
19.5	0.0566002
19.6	0.0558368
19.7	0.0550797
19.8	0.0543324
19.9	0.0535938
20	0.0528606
20.1	0.0521312
20.2	0.0514034
20.3	0.0506824
20.4	0.0499636
20.5	0.0492459
20.6	0.0485332
20.7	0.0478285
20.8	0.0471351
20.9	0.0464476
21	0.0457689
21.1	0.0450991
21.2	0.0444383
21.3	0.0437892
21.4	0.0431538
21.5	0.0425277
21.6	0.0419142
21.7	0.0413146
21.8	0.040728
21.9	0.0401505
22	0.0395796
22.1	0.0390171
22.2	0.0384712
22.3	0.0379286
22.4	0.0373927
22.5	0.0368698
22.6	0.0363592
22.7	0.0358599
22.8	0.0353671
22.9	0.0348844
23	0.0344094
23.1	0.0339409
23.2	0.0334757
23.3	0.033021
23.4	0.0325724
23.5	0.032133
23.6	0.0317033
23.7	0.0312823
23.8	0.0308722
23.9	0.0304682
24	0.0300666
24.1	0.0296724
24.2	0.0292833
24.3	0.0289009
24.4	0.0285279
24.5	0.0281624
24.6	0.0278024
24.7	0.0274478
24.8	0.0271008
24.9	0.0267606
25	0.0264238
25.1	0.0260859
25.2	0.0257458
25.3	0.0254083
25.4	0.0250734
25.5	0.0247451
25.6	0.0244195
25.7	0.0241
25.8	0.0237838
25.9	0.0234701
26	0.0231584
26.1	0.0228477
26.2	0.0225425
26.3	0.0222457
26.4	0.0219571
26.5	0.0216827
26.6	0.0214146
26.7	0.0211476
26.8	0.0208864
26.9	0.0206289
27	0.0203741
27.1	0.0201176
27.2	0.0198562
27.3	0.0195891
27.4	0.0193209
27.5	0.019059
27.6	0.0187992
27.7	0.0185364
27.8	0.0182748
27.9	0.0180152
28	0.017756
28.1	0.0174997
28.2	0.0172463
28.3	0.016997
28.4	0.0167474
28.5	0.0164999
28.6	0.0162591
28.7	0.0160181
28.8	0.0157794
28.9	0.0155396
29	0.015305
29.1	0.0150813
29.2	0.0148668
29.3	0.0146607
29.4	0.0144564
29.5	0.0142526
29.6	0.0140503
29.7	0.0138465
29.8	0.0136488
29.9	0.0134481
30	0.013246
30.1	0.0130484
30.2	0.0128569
30.3	0.0126665
30.4	0.0124831
30.5	0.012302
30.6	0.0121215
30.7	0.0119407
30.8	0.0117652
30.9	0.0115978
31	0.0114388
31.1	0.0112886
31.2	0.0111432
31.3	0.0110014
31.4	0.0108673
31.5	0.0107386
31.6	0.0106165
31.7	0.0104929
31.8	0.0103718
31.9	0.0102517
32	0.0101341
32.1	0.0100213
32.2	0.00990929
32.3	0.00979486
32.4	0.00968062
32.5	0.00956734
32.6	0.00945644
32.7	0.00934476
32.8	0.00923689
32.9	0.00913382
33	0.0090365
33.1	0.00894342
33.2	0.00885299
33.3	0.0087629
33.4	0.00866933
33.5	0.00857208
33.6	0.00847223
33.7	0.00836671
33.8	0.00826135
33.9	0.00815298
34	0.00804716
34.1	0.00794498
34.2	0.00784737
34.3	0.00775554
34.4	0.00767053
34.5	0.00758741
34.6	0.00750531
34.7	0.00742619
34.8	0.00734695
34.9	0.00726476
35	0.00718144
35.1	0.00709746
35.2	0.00700627
35.3	0.00690929
35.4	0.00681334
35.5	0.00671656
35.6	0.00661725
35.7	0.00651425
35.8	0.00641424
35.9	0.00631881
36	0.00623104
36.1	0.00615216
36.2	0.0060826
36.3	0.00601812
36.4	0.00595298
36.5	0.00588731
36.6	0.00582498
36.7	0.0057689
36.8	0.00571909
36.9	0.00566951
37	0.00562459
37.1	0.00557907
37.2	0.00553097
37.3	0.00547936
37.4	0.00542941
37.5	0.00537971
37.6	0.00533092
37.7	0.00528432
37.8	0.00524006
37.9	0.00519593
38	0.00514866
38.1	0.00510424
38.2	0.00506498
38.3	0.00502579
38.4	0.0049878
38.5	0.00494343
38.6	0.00489412
38.7	0.00484294
38.8	0.00479342
38.9	0.00474576
39	0.00469554
39.1	0.00464523
39.2	0.00459917
39.3	0.00455508
39.4	0.00451172
39.5	0.0044657
39.6	0.00441549
39.7	0.00436252
39.8	0.00431591
39.9	0.00427209
40	0.00423029
40.1	0.00418852
40.2	0.00414878
40.3	0.00410999
40.4	0.00407201
40.5	0.00403139
40.6	0.00399158
40.7	0.00395332
40.8	0.00391395
40.9	0.00387593
41	0.00383875
41.1	0.0038004
41.2	0.00376201
41.3	0.00372601
41.4	0.00369459
41.5	0.00366802
41.6	0.00364357
41.7	0.00361934
41.8	0.00359082
41.9	0.00355836
42	0.0035183
42.1	0.00347571
42.2	0.00343255
42.3	0.00338804
42.4	0.00334434
42.5	0.00329843
42.6	0.00325017
42.7	0.00320141
42.8	0.00314922
42.9	0.00309197
43	0.00302745
43.1	0.00296162
43.2	0.00289435
43.3	0.00282639
43.4	0.00275962
43.5	0.00269008
43.6	0.00261669
43.7	0.00254477
43.8	0.0024769
43.9	0.00240944
44	0.00234913
44.1	0.00229378
44.2	0.00224165
44.3	0.0021892
44.4	0.00213147
44.5	0.00207331
44.6	0.00201676
44.7	0.00196145
44.8	0.00190307
44.9	0.00184362
45	0.00178338
45.1	0.00172507
45.2	0.00167627
45.3	0.0016293
45.4	0.00157989
45.5	0.00153134
45.6	0.00148784
45.7	0.00144543
45.8	0.00140329
45.9	0.00136191
46	0.00131881
46.1	0.00127718
46.2	0.00123403
46.3	0.00118556
46.4	0.00113068
46.5	0.00107214
46.6	0.0010137
46.7	0.000957772
46.8	0.000907003
46.9	0.000862741
47	0.000826127
47.1	0.000796542
47.2	0.000772219
47.3	0.000753822
47.4	0.000738181
47.5	0.000730443
47.6	0.000725182
47.7	0.000717551
47.8	0.000711281
47.9	0.00071254
48	0.000715224
48.1	0.000716263
48.2	0.000720372
48.3	0.000726964
48.4	0.000740745
48.5	0.000755599
48.6	0.000767343
48.7	0.000777859
48.8	0.000783545
48.9	0.000791067
49	0.000799454
49.1	0.000808633
49.2	0.000817413
49.3	0.000825553
49.4	0.000833952
49.5	0.000839506
49.6	0.000843859
49.7	0.000849773
49.8	0.000852292
49.9	0.000854968
50	0.000859217
50.1	0.000863291
50.2	0.00086542
50.3	0.000869492
50.4	0.000875487
50.5	0.000884158
50.6	0.000894875
50.7	0.000903929
50.8	0.000911122
50.9	0.000915807
51	0.000920201
51.1	0.00092813
51.2	0.000939571
51.3	0.000950402
51.4	0.000959908
51.5	0.000968757
51.6	0.000978761
51.7	0.000987189
51.8	0.000995382
51.9	0.00100501
52	0.00101248
52.1	0.00102075
52.2	0.00102897
52.3	0.00103574
52.4	0.00104138
52.5	0.00104629
52.6	0.00104848
52.7	0.00104972
52.8	0.0010506
52.9	0.00104939
53	0.00104275
53.1	0.00103455
53.2	0.00102307
53.3	0.00100864
53.4	0.00099254
53.5	0.000978501
53.6	0.000967235
53.7	0.000960471
53.8	0.000960994
53.9	0.000964121
54	0.000970914
54.1	0.000976975
54.2	0.000979378
54.3	0.000979367
54.4	0.000981496
54.5	0.000985537
54.6	0.000992549
54.7	0.000998766
54.8	0.00100174
54.9	0.00100731
55	0.00101881
55.1	0.00102959
55.2	0.00103642
55.3	0.00104386
55.4	0.00105028
55.5	0.00105729
55.6	0.00106451
55.7	0.00107458
55.8	0.00108925
55.9	0.00110487
56	0.00112617
56.1	0.00114454
56.2	0.00116191
56.3	0.00118027
56.4	0.00119838
56.5	0.0012183
56.6	0.00123535
56.7	0.00124496
56.8	0.00125135
56.9	0.00126188
57	0.00127531
57.1	0.00129026
57.2	0.00130328
57.3	0.00131662
57.4	0.00132821
57.5	0.00134476
57.6	0.00136302
57.7	0.00138456
57.8	0.00141333
57.9	0.00144311
58	0.00147223
58.1	0.00149724
58.2	0.00152182
58.3	0.00154854
58.4	0.00157222
58.5	0.00159578
58.6	0.00161646
58.7	0.00163449
58.8	0.00164934
58.9	0.00166235
59	0.00167299
59.1	0.00168337
59.2	0.00169516
59.3	0.001706
59.4	0.00171877
59.5	0.00172618
59.6	0.00172176
59.7	0.00170818
59.8	0.00168533
59.9	0.00165973
60	0.0016344
60.1	0.00161102
60.2	0.0015909
60.3	0.00156831
60.4	0.00154759
60.5	0.0015237
60.6	0.00149913
60.7	0.0014749
60.8	0.0014503
60.9	0.0014243
61	0.00140241
61.1	0.00138487
61.2	0.00136492
61.3	0.00134164
61.4	0.0013146
61.5	0.00128366
61.6	0.00125251
61.7	0.00122255
61.8	0.0011878
61.9	0.00115157
62	0.00111854
62.1	0.00109054
62.2	0.00106664
62.3	0.00104639
62.4	0.00103126
62.5	0.00102008
62.6	0.00100746
62.7	0.000994654
62.8	0.000982111
62.9	0.000969534
63	0.000952196
63.1	0.00092691
63.2	0.000896257
63.3	0.000866185
63.4	0.000837921
63.5	0.000810122
63.6	0.000783579
63.7	0.000755844
63.8	0.000726925
63.9	0.000701775
64	0.000683552
64.1	0.000669658
64.2	0.00065476
64.3	0.000640008
64.4	0.000628329
64.5	0.000621426
64.6	0.000624034
64.7	0.000630759
64.8	0.000636452
64.9	0.000642874
65	0.000651352
65.1	0.000660897
65.2	0.000674564
65.3	0.000691552
65.4	0.000711209
65.5	0.000727389
65.6	0.000737817
65.7	0.000751369
65.8	0.000767083
65.9	0.000780888
66	0.000792676
66.1	0.0008045
66.2	0.000815951
66.3	0.000828789
66.4	0.000841753
66.5	0.000854085
66.6	0.000865145
66.7	0.000871137
66.8	0.000876656
66.9	0.000878507
67	0.000880362
67.1	0.000879221
67.2	0.000878325
67.3	0.000878986
67.4	0.00088735
67.5	0.000900441
67.6	0.000919655
67.7	0.000943918
67.8	0.000967529
67.9	0.000991725
68	0.00101446
68.1	0.00103598
68.2	0.00105841
68.3	0.00107847
68.4	0.00110097
68.5	0.00112462
68.6	0.00114576
68.7	0.00117078
68.8	0.00119736
68.9	0.001224
69	0.00124685
69.1	0.00127016
69.2	0.00129194
69.3	0.00131537
69.4	0.00134347
69.5	0.00137219
69.6	0.0013988
69.7	0.00142157
69.8	0.00144141
69.9	0.0014572
70	0.00147478
70.1	0.00149476
70.2	0.00151384
70.3	0.00153238
70.4	0.00155243
70.5	0.0015725
70.6	0.00158703
70.7	0.00159952
70.8	0.00160702
70.9	0.00161462
71	0.00162012
71.1	0.00162227
71.2	0.00162205
71.3	0.0016212
71.4	0.00162116
71.5	0.0016243
71.6	0.0016291
71.7	0.00163521
71.8	0.00164155
71.9	0.00165024
72	0.00166066
72.1	0.00166964
72.2	0.00167582
72.3	0.00168387
72.4	0.00169107
72.5	0.00169599
72.6	0.00170549
72.7	0.00171612
72.8	0.00172436
72.9	0.00173154
73	0.00173664
73.1	0.00173796
73.2	0.00173588
73.3	0.0017341
73.4	0.00172921
73.5	0.00172481
73.6	0.0017228
73.7	0.00171949
73.8	0.00171212
73.9	0.00170469
74	0.00169939
74.1	0.00169647
74.2	0.00169405
74.3	0.00168883
74.4	0.00167912
74.5	0.00166763
74.6	0.00165594
74.7	0.0016379
74.8	0.00161153
74.9	0.00158474
75	0.00155659
75.1	0.0015226
75.2	0.00148378
75.3	0.00144353
75.4	0.00140432
75.5	0.00136697
75.6	0.00133299
75.7	0.00130247
75.8	0.00127064
75.9	0.00123683
76	0.00120403
76.1	0.00116554
76.2	0.00112296
76.3	0.00108434
76.4	0.00104803
76.5	0.0010156
76.6	0.000979892
76.7	0.000937004
76.8	0.000886231
76.9	0.000836199
77	0.000790427
77.1	0.000750074
77.2	0.000713763
77.3	0.000680316
77.4	0.000650559
77.5	0.000620047
77.6	0.000591877
77.7	0.000565247
77.8	0.000533917
77.9	0.000500181
78	0.00046711
78.1	0.000428825
78.2	0.000389
78.3	0.000352186
78.4	0.0003173
78.5	0.000281498
78.6	0.00024906
78.7	0.000216822
78.8	0.000182803
78.9	0.000147151
79	0.000106925
79.1	6.25324e-05
79.2	1.88745e-05
79.3	-2.01042e-05
79.4	-5.49776e-05
79.5	-9.06076e-05
79.6	-0.000123571
79.7	-0.000155821
79.8	-0.000181342
79.9	-0.000205029
80	-0.000226992
80.1	-0.000248121
80.2	-0.00026667
80.3	-0.000286945
80.4	-0.000307239
80.5	-0.000324982
80.6	-0.000344267
80.7	-0.000369787
80.8	-0.000397391
80.9	-0.000421364
81	-0.000445364
81.1	-0.000468591
81.2	-0.000486423
81.3	-0.000499747
81.4	-0.000500776
