LagTime	Correlation

0	0.671688
0.1	0.666665
0.2	0.659174
0.3	0.651134
0.4	0.64303
0.5	0.63499
0.6	0.627041
0.7	0.619194
0.8	0.611446
0.9	0.603799
1	0.596254
1.1	0.588805
1.2	0.581446
1.3	0.57418
1.4	0.567004
1.5	0.559918
1.6	0.552918
1.7	0.546005
1.8	0.539184
1.9	0.532447
2	0.525792
2.1	0.519222
2.2	0.512741
2.3	0.506345
2.4	0.500032
2.5	0.4938
2.6	0.487642
2.7	0.481557
2.8	0.475545
2.9	0.469611
3	0.463746
3.1	0.457952
3.2	0.452226
3.3	0.446574
3.4	0.440994
3.5	0.435483
3.6	0.430037
3.7	0.424654
3.8	0.419338
3.9	0.414091
4	0.408912
4.1	0.403802
4.2	0.398759
4.3	0.393783
4.4	0.388876
4.5	0.384037
4.6	0.379259
4.7	0.374539
4.8	0.369875
4.9	0.365265
5	0.360717
5.1	0.356224
5.2	0.351782
5.3	0.347394
5.4	0.343059
5.5	0.33877
5.6	0.334535
5.7	0.330356
5.8	0.326226
5.9	0.322148
6	0.318118
6.1	0.31414
6.2	0.310214
6.3	0.306337
6.4	0.302509
6.5	0.298728
6.6	0.294991
6.7	0.2913
6.8	0.287655
6.9	0.284057
7	0.280503
7.1	0.27699
7.2	0.273517
7.3	0.27009
7.4	0.266705
7.5	0.263365
7.6	0.260063
7.7	0.256799
7.8	0.253575
7.9	0.250384
8	0.247225
8.1	0.244105
8.2	0.241024
8.3	0.237978
8.4	0.234966
8.5	0.231998
8.6	0.229071
8.7	0.226182
8.8	0.223326
8.9	0.220508
9	0.217732
9.1	0.214993
9.2	0.212287
9.3	0.209613
9.4	0.206974
9.5	0.204373
9.6	0.201804
9.7	0.199269
9.8	0.19677
9.9	0.194306
10	0.191874
10.1	0.189472
10.2	0.187101
10.3	0.184759
10.4	0.182444
10.5	0.180153
10.6	0.177888
10.7	0.175653
10.8	0.173446
10.9	0.171267
11	0.169116
11.1	0.166991
11.2	0.164895
11.3	0.162825
11.4	0.160774
11.5	0.158746
11.6	0.156741
11.7	0.154761
11.8	0.152807
11.9	0.150883
12	0.148989
12.1	0.147119
12.2	0.145271
12.3	0.143449
12.4	0.141652
12.5	0.13988
12.6	0.138131
12.7	0.136402
12.8	0.134697
12.9	0.133016
13	0.131357
13.1	0.129725
13.2	0.128116
13.3	0.126526
13.4	0.124952
13.5	0.123395
13.6	0.121858
13.7	0.120338
13.8	0.118829
13.9	0.11734
14	0.115867
14.1	0.114412
14.2	0.112971
14.3	0.111544
14.4	0.110135
14.5	0.108743
14.6	0.107365
14.7	0.106004
14.8	0.104657
14.9	0.103327
15	0.102012
15.1	0.100716
15.2	0.0994378
15.3	0.0981762
15.4	0.0969297
15.5	0.0956951
15.6	0.0944726
15.7	0.0932636
15.8	0.0920693
15.9	0.0908907
16	0.0897308
16.1	0.0885931
16.2	0.0874669
16.3	0.0863434
16.4	0.0852288
16.5	0.0841296
16.6	0.0830484
16.7	0.0819845
16.8	0.0809337
16.9	0.0798937
17	0.078865
17.1	0.0778464
17.2	0.0768435
17.3	0.0758511
17.4	0.0748696
17.5	0.0739022
17.6	0.0729454
17.7	0.0720039
17.8	0.0710744
17.9	0.0701528
18	0.0692415
18.1	0.0683425
18.2	0.0674561
18.3	0.0665835
18.4	0.0657255
18.5	0.0648831
18.6	0.0640577
18.7	0.0632476
18.8	0.0624454
18.9	0.0616516
19	0.0608664
19.1	0.0600848
19.2	0.0593139
19.3	0.0585545
19.4	0.0578092
19.5	0.0570751
19.6	0.0563501
19.7	0.0556329
19.8	0.0549229
19.9	0.0542221
20	0.0535366
20.1	0.0528682
20.2	0.0522085
20.3	0.0515521
20.4	0.0508994
20.5	0.050256
20.6	0.0496198
20.7	0.0489943
20.8	0.0483797
20.9	0.0477752
21	0.0471756
21.1	0.0465841
21.2	0.0460036
21.3	0.045435
21.4	0.0448791
21.5	0.0443277
21.6	0.0437824
21.7	0.0432485
21.8	0.0427249
21.9	0.0422116
22	0.0417078
22.1	0.0412205
22.2	0.0407438
22.3	0.0402735
22.4	0.0398108
22.5	0.0393579
22.6	0.0389096
22.7	0.0384626
22.8	0.0380133
22.9	0.0375631
23	0.0371098
23.1	0.0366597
23.2	0.0362185
23.3	0.0357831
23.4	0.0353543
23.5	0.0349314
23.6	0.0345194
23.7	0.0341142
23.8	0.0337161
23.9	0.0333232
24	0.0329358
24.1	0.0325509
24.2	0.0321696
24.3	0.0317944
24.4	0.0314219
24.5	0.0310472
24.6	0.0306742
24.7	0.0303047
24.8	0.0299395
24.9	0.0295782
25	0.029225
25.1	0.028879
25.2	0.0285381
25.3	0.0282045
25.4	0.0278805
25.5	0.0275647
25.6	0.0272538
25.7	0.0269488
25.8	0.0266463
25.9	0.0263455
26	0.0260483
26.1	0.0257525
26.2	0.0254578
26.3	0.0251686
26.4	0.0248832
26.5	0.0245992
26.6	0.0243213
26.7	0.0240492
26.8	0.023781
26.9	0.023514
27	0.0232498
27.1	0.022989
27.2	0.0227292
27.3	0.0224681
27.4	0.0222122
27.5	0.0219633
27.6	0.0217139
27.7	0.0214657
27.8	0.0212168
27.9	0.0209746
28	0.0207296
28.1	0.0204829
28.2	0.0202379
28.3	0.019991
28.4	0.0197417
28.5	0.0194958
28.6	0.0192498
28.7	0.0190095
28.8	0.0187722
28.9	0.0185355
29	0.0183026
29.1	0.0180699
29.2	0.0178392
29.3	0.0176117
29.4	0.0173873
29.5	0.0171712
29.6	0.0169603
29.7	0.0167503
29.8	0.0165395
29.9	0.0163291
30	0.0161216
30.1	0.0159198
30.2	0.0157222
30.3	0.0155309
30.4	0.0153459
30.5	0.0151608
30.6	0.0149784
30.7	0.0147964
30.8	0.0146132
30.9	0.0144346
31	0.0142646
31.1	0.0141048
31.2	0.0139483
31.3	0.0137957
31.4	0.013647
31.5	0.0134997
31.6	0.013355
31.7	0.01321
31.8	0.0130636
31.9	0.0129149
32	0.0127606
32.1	0.0126062
32.2	0.0124558
32.3	0.012308
32.4	0.0121564
32.5	0.012008
32.6	0.0118628
32.7	0.0117177
32.8	0.0115746
32.9	0.0114324
33	0.0112935
33.1	0.0111606
33.2	0.0110394
33.3	0.0109237
33.4	0.0108097
33.5	0.0106938
33.6	0.0105793
33.7	0.0104671
33.8	0.0103542
33.9	0.0102449
34	0.0101374
34.1	0.0100278
34.2	0.00991633
34.3	0.00980726
34.4	0.00970066
34.5	0.00959705
34.6	0.00949827
34.7	0.00940261
34.8	0.00930762
34.9	0.00921665
35	0.0091299
35.1	0.00904734
35.2	0.0089682
35.3	0.00889441
35.4	0.00882092
35.5	0.00874892
35.6	0.00867633
35.7	0.00860277
35.8	0.00852886
35.9	0.00845882
36	0.00839074
36.1	0.00832232
36.2	0.00825477
36.3	0.00818919
36.4	0.00812265
36.5	0.00805886
36.6	0.00799542
36.7	0.00793335
36.8	0.00787598
36.9	0.00781833
37	0.00776043
37.1	0.00770216
37.2	0.00764209
37.3	0.00758536
37.4	0.00753359
37.5	0.00748347
37.6	0.0074335
37.7	0.00738272
37.8	0.0073296
37.9	0.00728083
38	0.00723146
38.1	0.0071807
38.2	0.00713426
38.3	0.00709006
38.4	0.00704637
38.5	0.00699969
38.6	0.00694697
38.7	0.00688982
38.8	0.00683044
38.9	0.00677329
39	0.00671826
39.1	0.00666625
39.2	0.00661702
39.3	0.00656704
39.4	0.00651697
39.5	0.00647412
39.6	0.00643818
39.7	0.0064109
39.8	0.00638888
39.9	0.00636947
40	0.00635022
40.1	0.0063321
40.2	0.00631467
40.3	0.00629815
40.4	0.00628581
40.5	0.00627631
40.6	0.00626971
40.7	0.00626334
40.8	0.00625814
40.9	0.00624981
41	0.00623798
41.1	0.00622414
41.2	0.00621303
41.3	0.00620475
41.4	0.00619445
41.5	0.00617773
41.6	0.00615414
41.7	0.00613071
41.8	0.00610926
41.9	0.00608546
42	0.00606066
42.1	0.0060376
42.2	0.00601452
42.3	0.00599003
42.4	0.0059638
42.5	0.0059392
42.6	0.00591468
42.7	0.00588781
42.8	0.0058573
42.9	0.00582515
43	0.00579177
43.1	0.00575739
43.2	0.00572786
43.3	0.00570116
43.4	0.00567805
43.5	0.00565964
43.6	0.00564017
43.7	0.00561952
43.8	0.00559691
43.9	0.00557246
44	0.00554826
44.1	0.00552208
44.2	0.00549463
44.3	0.00546516
44.4	0.00543503
44.5	0.00540897
44.6	0.00538574
44.7	0.00536816
44.8	0.00535139
44.9	0.00534096
45	0.00533477
45.1	0.00532556
45.2	0.00531359
45.3	0.00530342
45.4	0.00529797
45.5	0.0052945
45.6	0.00529133
45.7	0.00528973
45.8	0.00528718
45.9	0.00528586
46	0.00528133
46.1	0.00527057
46.2	0.00525804
46.3	0.00523829
46.4	0.00521922
46.5	0.00519601
46.6	0.00516439
46.7	0.00512496
46.8	0.00508072
46.9	0.00503948
47	0.00500161
47.1	0.00496798
47.2	0.00493741
47.3	0.00490174
47.4	0.00486199
47.5	0.00482129
47.6	0.00478208
47.7	0.0047429
47.8	0.00470127
47.9	0.00466217
48	0.00462418
48.1	0.00458886
48.2	0.00455331
48.3	0.00451958
48.4	0.00448433
48.5	0.00444955
48.6	0.00441398
48.7	0.00437617
48.8	0.00433609
48.9	0.00429224
49	0.00424885
49.1	0.0042094
49.2	0.00417099
49.3	0.00413055
49.4	0.00409068
49.5	0.00405434
49.6	0.00402197
49.7	0.00398452
49.8	0.00394648
49.9	0.00390806
50	0.00386884
50.1	0.0038275
50.2	0.00378597
50.3	0.003752
50.4	0.00372207
50.5	0.00369418
50.6	0.00367163
50.7	0.00365326
50.8	0.00364062
50.9	0.003633
51	0.0036319
51.1	0.00363382
51.2	0.00363504
51.3	0.00363651
51.4	0.00363596
51.5	0.00363906
51.6	0.00364448
51.7	0.00365163
51.8	0.0036626
51.9	0.00367638
52	0.00368432
52.1	0.00368763
52.2	0.00369199
52.3	0.00369783
52.4	0.00370205
52.5	0.00370047
52.6	0.00369322
52.7	0.0036828
52.8	0.00366942
